Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sh603659,Nè±Ì©À´,2017-11-03,23.8,23.8,23.8,23.8,16.53,21761.0,517912.0,1516129020.0,10298329020.0
sh603659,è±Ì©À´,2017-11-06,26.18,26.18,26.18,26.18,23.8,5600.0,146608.0,1667741922.0,11328161922.0
sh603659,è±Ì©À´,2017-11-07,28.8,28.8,28.8,28.8,26.18,9712.0,279706.0,1834643520.0,12461843520.0
sh603659,è±Ì©À´,2017-11-08,31.68,31.68,31.68,31.68,28.8,12061.0,382092.0,2018107872.0,13708027872.0
sh603659,è±Ì©À´,2017-11-09,34.85,34.85,34.85,34.85,31.68,26000.0,906100.0,2220046065.0,15079696065.0
sh603659,è±Ì©À´,2017-11-10,38.34,38.34,38.34,38.34,34.85,71024.0,2723060.0,2442369186.0,16589829186.0
sh603659,è±Ì©À´,2017-11-13,42.17,42.17,42.17,42.17,38.34,104037.0,4387240.0,2686351293.0,18247081293.0
sh603659,è±Ì©À´,2017-11-14,46.39,46.39,46.39,46.39,42.17,165271.0,7666922.0,2955177531.0,20073087531.0
sh603659,è±Ì©À´,2017-11-15,51.03,51.03,51.03,51.03,46.39,184998.0,9440448.0,3250758987.0,22080828987.0
sh603659,è±Ì©À´,2017-11-16,56.13,56.13,56.13,56.13,51.03,371738.0,20865654.0,3575643777.0,24287613777.0
sh603659,è±Ì©À´,2017-11-17,61.74,61.74,60.11,61.74,56.13,21316883.0,1315426699.0,3933017046.0,26715077046.0
sh603659,è±Ì©À´,2017-11-20,61.75,66.66,58.19,63.9,61.74,35878951.0,2236395206.0,4070615310.0,27649715310.0
sh603659,è±Ì©À´,2017-11-21,64.98,69.98,63.0,66.43,63.9,27528818.0,1808643114.0,4231783647.0,28744453647.0
sh603659,è±Ì©À´,2017-11-22,63.5,65.79,60.93,62.94,66.43,19779535.0,1264082845.0,4009460526.0,27234320526.0
sh603659,è±Ì©À´,2017-11-23,61.88,67.27,61.85,64.18,62.94,18016869.0,1175908317.0,4088452122.0,27770872122.0
sh603659,è±Ì©À´,2017-11-24,63.98,67.98,60.89,61.22,64.18,19002134.0,1241555491.0,3899891538.0,26490071538.0
sh603659,è±Ì©À´,2017-11-27,59.8,66.88,59.01,65.09,61.22,17764263.0,1134098833.0,4146421761.0,28164631761.0
sh603659,è±Ì©À´,2017-11-28,63.85,67.35,62.55,67.27,65.09,15798377.0,1030775405.0,4285294083.0,29107924083.0
sh603659,è±Ì©À´,2017-11-29,67.9,69.88,64.8,68.59,67.27,16952156.0,1145534365.0,4369381911.0,29679091911.0
sh603659,è±Ì©À´,2017-11-30,68.0,68.0,65.01,65.3,68.59,12901022.0,858054467.0,4159799370.0,28255499370.0
sh603659,è±Ì©À´,2017-12-01,66.0,66.71,63.5,63.82,65.3,10996619.0,713840767.0,4065519078.0,27615099078.0
sh603659,è±Ì©À´,2017-12-04,61.9,62.63,57.44,57.44,63.82,13137209.0,774952312.0,3659094576.0,24854454576.0
sh603659,è±Ì©À´,2017-12-05,55.01,56.17,51.81,53.98,57.44,11953457.0,642359423.0,3438682542.0,23357302542.0
