 ˝æ›”…–œ≤ª––’˚¿Ì£¨∂‘ ˝æ›◊÷∂Œ”–“…Œ µƒ£¨ø…“‘÷±Ω”Œ¢–≈ÀΩ–≈–œ≤ª––£¨Œ¢–≈∫≈£∫xbx9585
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ
sz300618,N∫Æ»Ò,2017-03-06,14.94,17.93,14.94,17.93,12.45,3700.0,63797.0,537900000.0,2151600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-07,19.72,19.72,19.72,19.72,17.93,2538.0,50049.0,591600000.0,2366400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-08,21.69,21.69,21.69,21.69,19.72,2000.0,43380.0,650700000.0,2602800000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-09,23.86,23.86,23.86,23.86,21.69,3357.0,80098.0,715800000.0,2863200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-10,26.25,26.25,26.25,26.25,23.86,2400.0,63000.0,787500000.0,3150000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-13,28.88,28.88,28.88,28.88,26.25,6457.0,186478.0,866400000.0,3465600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-14,31.77,31.77,31.77,31.77,28.88,4714.0,149763.0,953100000.0,3812400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-15,34.95,34.95,34.95,34.95,31.77,6400.0,223680.0,1048500000.0,4194000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-16,38.45,38.45,38.45,38.45,34.95,14400.0,553680.0,1153500000.0,4614000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-17,42.3,42.3,42.3,42.3,38.45,13300.0,562590.0,1269000000.0,5076000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-20,46.53,46.53,46.53,46.53,42.3,24700.0,1149291.0,1395900000.0,5583600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-21,51.18,51.18,51.18,51.18,46.53,28700.0,1468866.0,1535400000.0,6141600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-22,56.3,56.3,56.3,56.3,51.18,38375.0,2160512.0,1689000000.0,6756000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-23,61.93,61.93,61.93,61.93,56.3,46957.0,2908047.0,1857900000.0,7431600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-24,68.12,68.12,68.12,68.12,61.93,73071.0,4977596.0,2043600000.0,8174400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-27,74.93,74.93,74.93,74.93,68.12,96799.0,7253149.0,2247900000.0,8991600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-28,82.42,82.42,82.42,82.42,74.93,93187.0,7680472.0,2472600000.0,9890400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-29,90.66,90.66,90.66,90.66,82.42,213483.0,19354368.0,2719800000.0,10879200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-30,99.73,99.73,99.73,99.73,90.66,2872927.0,286517009.0,2991900000.0,11967600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-03-31,106.0,109.7,106.0,107.84,99.73,22028921.0,2382195308.0,3235200000.0,12940800000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-05,102.0,105.88,97.06,102.91,107.84,12658170.0,1288306114.0,3087300000.0,12349200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-06,102.9,107.69,99.5,100.07,102.91,10678862.0,1110739172.0,3002100000.0,12008400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-07,100.2,106.0,100.2,102.46,100.07,7601412.0,784154034.0,3073800000.0,12295200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-10,98.45,99.23,92.21,92.21,102.46,6760033.0,644404398.0,2766300000.0,11065200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-11,89.56,92.6,84.22,87.78,92.21,7517374.0,666811024.0,2633400000.0,10533600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-12,88.49,91.98,87.39,87.9,87.78,5783639.0,517546131.0,2637000000.0,10548000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-13,86.18,88.98,84.47,86.4,87.9,4350904.0,376460613.0,2592000000.0,10368000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-14,85.88,89.0,85.81,86.8,86.4,4226874.0,369731480.0,2604000000.0,10416000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-17,82.22,83.57,78.81,79.3,86.8,5176839.0,419230677.0,2379000000.0,9516000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-18,80.01,82.3,79.04,79.26,79.3,2560565.0,206237426.0,2377800000.0,9511200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-19,77.51,80.5,76.41,79.98,79.26,3711608.0,290400380.0,2399400000.0,9597600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-20,79.5,80.94,74.03,76.4,79.98,3990882.0,308010658.0,2292000000.0,9168000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-21,76.66,77.5,74.0,74.0,76.4,1946235.0,147686408.0,2220000000.0,8880000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-24,74.39,74.39,68.3,68.63,74.0,3409089.0,239548036.0,2058900000.0,8235600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-25,68.63,71.5,68.63,70.65,68.63,2595825.0,182693286.0,2119500000.0,8478000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-26,70.77,77.72,70.19,77.72,70.65,5119278.0,381682044.0,2331600000.0,9326400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-27,77.0,80.8,74.0,79.5,77.72,4942981.0,384936284.0,2385000000.0,9540000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-04-28,78.95,82.0,78.42,79.4,79.5,3408220.0,272253199.0,2382000000.0,9528000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-02,79.22,82.57,78.18,79.61,79.4,3372160.0,271610697.0,2388300000.0,9553200000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-03,79.3,80.98,76.61,80.54,79.61,3562168.0,280889686.0,2416200000.0,9664800000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-04,79.57,81.9,78.21,79.38,80.54,2979701.0,239450454.0,2381400000.0,9525600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-05,78.11,79.44,76.29,76.29,79.38,2615724.0,203006197.0,2288700000.0,9154800000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-08,75.01,77.37,74.64,74.64,76.29,1881450.0,142963739.0,2239200000.0,8956800000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-09,75.0,77.3,74.22,76.68,74.64,2145938.0,162989972.0,2300400000.0,9201600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-10,76.54,77.8,74.61,74.67,76.68,2548128.0,194424070.0,2240100000.0,8960400000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-11,72.71,76.99,71.58,76.58,74.67,3061505.0,226690952.0,2297400000.0,9189600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-12,76.5,80.46,75.83,80.18,76.58,4133684.0,323663377.0,2405400000.0,9621600000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-15,79.7,80.85,78.5,79.44,80.18,2524309.0,201131920.0,2383200000.0,9532800000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-16,79.45,85.0,79.1,84.2,79.44,4364235.0,360304356.0,2526000000.0,10104000000.0
sz300618,∫Æ»ÒÓ‹“µ,2017-05-17,83.81,84.58,82.5,83.06,84.2,2915108.0,243080194.0,2491800000.0,9967200000.0
