方象喇佻音佩屁尖��斤方象忖粁嗤夘諒議��辛參岷俊裏佚暴佚佻音佩��裏佚催��xbx9585
紘同旗鷹,紘同兆各,住叟晩豚,蝕徒勺,恷互勺,恷詰勺,辺徒勺,念辺徒勺,撹住楚,撹住駆,送宥偏峙,悳偏峙
sz002913,安平慎,2019-10-31,62.0,62.9,61.2,61.65,62.37,1348685.0,83668241.0,2271872226.15,9122943203.1
sz002913,安平慎,2019-11-01,60.0,62.28,59.51,61.75,61.65,1843022.0,112637815.0,2275557339.25,9137741164.5
sz002913,安平慎,2019-11-04,62.0,63.72,61.41,62.69,61.75,1538415.0,96464130.0,2310197402.39,9276842001.66
sz002913,安平慎,2019-11-05,62.69,62.8,60.51,61.69,62.69,1825983.0,112448374.0,2273346271.39,9128862387.66
sz002913,安平慎,2019-11-06,61.7,63.1,61.33,62.15,61.69,1325000.0,82349453.0,2290297791.65,9196933010.1
sz002913,安平慎,2019-11-07,62.2,66.36,62.18,63.95,62.15,3887695.0,249970788.0,2356629827.45,9463296315.3
sz002913,安平慎,2019-11-08,64.21,64.81,62.48,62.6,63.95,2189097.0,139215490.0,2306880800.6,9263523836.4
sz002913,安平慎,2019-11-11,61.05,61.26,57.35,58.14,62.6,2904120.0,171949705.0,2142524756.34,8603534757.96
sz002913,安平慎,2019-11-12,58.61,59.2,57.36,58.3,58.14,2084171.0,121405334.0,2148420937.3,8627211496.2
sz002913,安平慎,2019-11-13,58.17,58.94,56.91,58.36,58.3,1495189.0,86805317.0,2150632005.16,8636090273.04
sz002913,安平慎,2019-11-14,58.51,59.88,58.51,59.0,58.36,2291623.0,135569984.0,2174216729.0,8730797226.0
sz002913,安平慎,2019-11-15,58.82,59.44,56.68,57.6,59.0,2347582.0,135310747.0,2122625145.6,8523625766.4
sz002913,安平慎,2019-11-18,57.19,58.47,56.57,57.6,57.6,1592015.0,91272481.0,2122625145.6,8523625766.4
sz002913,安平慎,2019-11-19,57.47,58.36,56.81,58.18,57.6,2541059.0,146290538.0,2143998801.58,8609453942.52
sz002913,安平慎,2019-11-20,58.0,58.18,55.66,55.88,58.18,3509594.0,198525677.0,2059241200.28,8269100830.32
sz002913,安平慎,2019-11-21,55.5,56.5,54.57,55.88,55.88,1715731.0,95739274.0,2059241200.28,8269100830.32
sz002913,安平慎,2019-11-22,56.35,56.8,53.88,54.4,55.88,1944730.0,107394742.0,2004701526.4,8050091001.6
sz002913,安平慎,2019-11-25,54.4,54.4,52.2,52.98,54.4,2262000.0,119678196.0,1952372920.38,7839959949.72
sz002913,安平慎,2019-11-26,53.15,53.57,52.41,52.95,52.98,1598603.0,84503339.0,1951267386.45,7835520561.3
sz002913,安平慎,2019-11-27,52.7,53.78,52.53,52.83,52.95,1661389.0,88217757.0,1946845250.73,7817763007.62
sz002913,安平慎,2019-11-28,52.9,53.29,52.37,52.48,52.83,1073364.0,56584395.0,1933947354.88,7765970142.72
sz002913,安平慎,2019-11-29,52.83,53.69,52.49,53.2,52.48,1481607.0,78642040.0,1960480169.2,7872515464.8
sz002913,安平慎,2019-12-02,53.05,53.78,52.63,53.08,53.2,1294763.0,68868002.0,1956058033.48,7854757911.12
sz002913,安平慎,2019-12-03,52.65,53.82,52.2,53.61,53.08,1606200.0,85515457.0,1975589132.91,7933187106.54
sz002913,安平慎,2019-12-04,53.21,54.56,53.1,53.88,53.61,1598300.0,86133595.0,1985538938.28,7973141602.32
sz002913,安平慎,2019-12-05,54.1,55.33,53.66,54.95,53.88,2100500.0,115075259.0,2024969648.45,8131479789.3
sz002913,安平慎,2019-12-06,54.95,55.68,54.58,55.21,54.95,1705410.0,94031415.0,2034550942.51,8169954488.94
sz002913,安平慎,2019-12-09,55.6,56.28,55.12,55.38,55.21,1795644.0,99804579.0,2040815634.78,8195111023.32
sz002913,安平慎,2019-12-10,54.94,55.8,54.2,55.68,55.38,1515117.0,83572635.0,2051870974.08,8239504907.52
sz002913,安平慎,2019-12-11,55.89,56.33,55.21,55.36,55.68,1377490.0,76726757.0,2040078612.16,8192151431.04
sz002913,安平慎,2019-12-12,55.37,56.7,55.25,56.08,55.36,1721685.0,96498699.0,2066611426.48,8298696753.12
sz002913,安平慎,2019-12-13,56.5,56.64,55.55,56.19,56.08,1267110.0,71002850.0,2070665050.89,8314974510.66
sz002913,安平慎,2019-12-16,56.3,57.7,56.3,57.33,56.19,2194794.0,125300784.0,2112675340.23,8483671270.62
sz002913,安平慎,2019-12-17,57.7,59.35,57.46,58.8,57.33,2906501.0,170211455.0,2166846502.8,8701201303.2
sz002913,安平慎,2019-12-18,58.63,59.49,57.8,58.29,58.8,2225144.0,129893750.0,2148052425.99,8625731700.06
sz002913,安平慎,2019-12-19,58.02,59.2,57.58,59.03,58.29,2027066.0,118719864.0,2175322262.93,8735236614.42
sz002913,安平慎,2019-12-20,58.97,59.14,58.38,58.76,59.03,1406657.0,82762251.0,2165372457.56,8695282118.64
sz002913,安平慎,2019-12-23,58.08,58.09,55.88,55.89,58.76,2565286.0,145672701.0,2059609711.59,8270580626.46
sz002913,安平慎,2019-12-24,55.99,56.97,55.96,56.73,55.89,2009563.0,113677177.0,2090564661.63,8394883502.22
sz002913,安平慎,2019-12-25,56.9,57.99,56.9,57.35,56.73,1594402.0,91640414.0,2113412362.85,8486630862.9
sz002913,安平慎,2019-12-26,57.05,57.9,56.6,57.29,57.35,1583514.0,90604195.0,2111201294.99,8477752086.06
sz002913,安平慎,2019-12-27,57.47,58.42,56.18,56.44,57.29,1911046.0,109776852.0,2079877833.64,8351969414.16
sz002913,安平慎,2019-12-30,56.43,60.4,56.31,59.65,56.44,3976082.0,234624668.0,2198169964.15,8826983975.1
sz002913,安平慎,2019-12-31,60.18,60.19,58.8,59.19,59.65,2341667.0,138512471.0,2181218443.89,8758913352.66
sz002913,安平慎,2020-01-02,59.5,59.88,58.48,59.65,59.19,2621154.0,155608209.0,2198169964.15,8826983975.1
sz002913,安平慎,2020-01-03,59.16,60.57,58.7,59.15,59.65,2551954.0,151728995.0,2179744398.65,8752994168.1
sz002913,安平慎,2020-01-06,58.62,59.57,58.39,58.85,59.15,2614356.0,153879885.0,2168689059.35,8708600283.9
sz002913,安平慎,2020-01-07,58.83,59.95,58.68,59.82,58.85,2521812.0,150119235.0,2204434656.42,8852140509.48
sz002913,安平慎,2020-01-08,59.41,60.41,58.71,59.62,59.82,2729329.0,162447259.0,2197064430.22,8822544586.68
sz002913,安平慎,2020-01-09,60.58,60.94,59.5,60.3,59.62,2724147.0,164194593.0,2222123199.3,8923170724.2
sz002913,安平慎,2020-01-10,60.34,60.87,59.43,60.17,60.3,1812400.0,108597576.0,2217332552.27,8903933374.38
sz002913,安平慎,2020-01-13,60.03,60.38,58.88,60.33,60.17,2538874.0,151800564.0,2223228733.23,8927610112.62
sz002913,安平慎,2020-01-14,60.6,60.6,59.11,59.18,60.33,2485734.0,148345154.0,2180849932.58,8757433556.52
sz002913,安平慎,2020-01-15,59.0,60.36,58.96,60.0,59.18,2169884.0,129860079.0,2211067860.0,8878776840.0
sz002913,安平慎,2020-01-16,60.0,60.33,59.23,59.4,60.0,1586826.0,94540048.0,2188957181.4,8789989071.6
sz002913,安平慎,2020-01-17,59.58,60.09,59.03,59.99,59.4,2124859.0,126616283.0,2210699348.69,8877297043.86
sz002913,安平慎,2020-01-20,59.99,62.62,59.88,62.13,59.99,3284765.0,202633854.0,2289560769.03,9193973417.82
sz002913,安平慎,2020-01-21,62.16,62.2,60.88,60.9,62.13,1652857.0,101480282.0,2244233877.9,9011958492.6
sz002913,安平慎,2020-01-22,60.14,60.99,58.38,60.64,60.9,2321953.0,138653673.0,2234652583.84,8973483792.96
sz002913,安平慎,2020-01-23,59.96,59.98,56.55,57.37,60.64,2334089.0,136440003.0,2114149385.47,8489590455.18
sz002913,安平慎,2020-02-03,51.63,51.63,51.63,51.63,57.37,275600.0,14229228.0,1902623893.53,7640187470.82
sz002913,安平慎,2020-02-04,46.64,50.8,46.64,49.74,51.63,2936161.0,145682951.0,1832975255.94,7360506000.36
sz002913,安平慎,2020-02-05,50.24,51.67,49.89,50.25,49.74,2325614.0,117741711.0,1851769332.75,7435975603.5
sz002913,安平慎,2020-02-06,50.14,51.48,49.85,51.2,50.25,2286584.0,116410874.0,1886777907.2,7576556236.8
sz002913,安平慎,2020-02-07,52.5,55.6,52.5,55.2,51.2,3491575.0,190172820.0,2034182431.2,8168474692.8
sz002913,安平慎,2020-02-10,54.57,56.14,54.0,55.82,55.2,2373990.0,131225280.0,2057030132.42,8260222053.48
sz002913,安平慎,2020-02-11,55.5,57.98,55.38,56.64,55.82,2196293.0,124035045.0,2087248059.84,8381565336.96
sz002913,安平慎,2020-02-12,55.92,57.67,55.92,57.5,56.64,2121956.0,121218703.0,2118940032.5,8502418740.0
sz002913,安平慎,2020-02-13,57.45,59.07,56.8,57.95,57.5,2699573.0,156243098.0,2135523041.45,8568959408.4
sz002913,安平慎,2020-02-14,57.85,59.28,57.5,59.0,57.95,2485015.0,145881926.0,2174216729.0,8724220968.0
sz002913,安平慎,2020-02-17,59.59,60.3,58.3,60.0,59.0,3286054.0,195330873.0,2211067860.0,8872089120.0
sz002913,安平慎,2020-02-18,59.6,62.93,59.6,62.59,60.0,3831302.0,236057755.0,2306512289.29,9255067633.68
sz002913,安平慎,2020-02-19,62.0,63.98,61.58,61.7,62.59,3529373.0,221106757.0,2273714782.7,9123464978.4
sz002913,安平慎,2020-02-20,61.93,64.19,61.24,63.2,61.7,2736146.0,171894137.0,2328991479.2,9345267206.4
sz002913,安平慎,2020-02-21,63.2,66.0,62.98,64.49,63.2,2804551.0,180787301.0,2376529438.19,9536017122.48
sz002913,安平慎,2020-02-24,63.69,68.48,63.69,67.63,64.49,4043839.0,269055399.0,2492241989.53,10000323119.8
sz002913,安平慎,2020-02-25,64.8,67.5,63.28,66.39,67.63,3888758.0,256109985.0,2446546587.09,9816966611.28
sz002913,安平慎,2020-02-26,65.38,66.21,62.83,63.36,66.39,2894018.0,186610297.0,2334887660.16,9368926110.72
sz002913,安平慎,2020-02-27,63.36,66.78,63.2,63.62,63.36,3690141.0,239194919.0,2344468954.22,9407371830.24
sz002913,安平慎,2020-02-28,61.01,61.86,59.12,59.9,63.62,2898726.0,175810482.0,2207382746.9,8857302304.8
sz002913,安平慎,2020-03-02,60.5,62.8,60.03,61.8,59.9,2658417.0,163575396.0,2277399895.8,9138251793.6
sz002913,安平慎,2020-03-03,62.78,64.29,61.02,61.87,61.8,2680790.0,168640858.0,2279979474.97,9148602564.24
sz002913,安平慎,2020-03-04,61.08,62.77,59.88,61.2,61.87,2094330.0,128263071.0,2255289217.2,9049530902.4
sz002913,安平慎,2020-03-05,63.23,63.26,60.95,61.42,61.2,1935598.0,119632726.0,2263396466.02,9082061895.84
sz002913,安平慎,2020-03-06,61.12,61.95,60.49,60.5,61.42,1491795.0,91060489.0,2229493425.5,8946023196.0
sz002913,安平慎,2020-03-09,59.6,60.49,56.5,56.77,60.5,2253530.0,131368364.0,2092038706.87,8394474989.04
sz002913,安平慎,2020-03-10,56.0,58.96,56.0,58.85,56.77,2118783.0,122195358.0,2168689059.35,8702040745.2
sz002913,安平慎,2020-03-11,59.64,60.41,57.75,58.3,58.85,2066324.0,122245672.0,2148420937.3,8620713261.6
sz002913,安平慎,2020-03-12,57.28,58.1,56.6,57.78,58.3,1860830.0,106664953.0,2129258349.18,8543821822.56
sz002913,安平慎,2020-03-13,54.79,58.27,54.02,57.59,57.78,2303928.0,129776697.0,2122256634.29,8515726873.68
sz002913,安平慎,2020-03-16,58.0,58.95,53.8,54.12,57.59,2439459.0,137861272.0,1994383209.72,8002624386.24
sz002913,安平慎,2020-03-17,54.35,54.98,51.64,53.5,54.12,1967105.0,105215884.0,1971535508.5,7910946132.0
sz002913,安平慎,2020-03-18,54.15,57.24,53.85,54.2,53.5,2488468.0,138472558.0,1997331300.2,8014453838.4
sz002913,安平慎,2020-03-19,54.95,57.15,54.7,57.04,54.2,2755814.0,154756700.0,2101988512.24,8434399390.08
sz002913,安平慎,2020-03-20,57.84,58.3,56.17,57.18,57.04,2138952.0,122097373.0,2107147670.58,8455100931.36
sz002913,安平慎,2020-03-23,53.99,54.39,51.46,51.66,57.18,4026577.0,212165674.0,1903729427.46,7638868732.32
sz002913,安平慎,2020-03-24,52.08,53.5,50.03,52.18,51.66,2678702.0,138909300.0,1922892015.58,7715760171.36
sz002913,安平慎,2020-03-25,53.35,53.65,52.38,53.4,52.18,2035710.0,108203294.0,1967850395.4,7896159316.8
sz002913,安平慎,2020-03-26,52.88,53.77,52.21,52.67,53.4,1652768.0,87629549.0,1940949069.77,7788215565.84
sz002913,安平慎,2020-03-27,53.88,53.88,50.8,51.29,52.67,1819430.0,94790799.0,1890094508.99,7584157516.08
sz002913,安平慎,2020-03-30,50.38,50.76,47.06,48.32,51.29,2971003.0,143634092.0,1780646649.92,7144989104.64
sz002913,安平慎,2020-03-31,48.99,49.3,47.4,47.49,48.32,1521828.0,73277541.0,1750060211.19,7022258538.48
sz002913,安平慎,2020-04-01,48.4,48.72,47.35,47.69,47.49,2252085.0,108291650.0,1757430437.39,7051832168.88
sz002913,安平慎,2020-04-02,47.6,50.5,47.33,50.34,47.69,2463246.0,120697943.0,1855085934.54,7443682771.68
sz002913,安平慎,2020-04-03,50.0,50.61,49.02,49.31,50.34,1753500.0,87128306.0,1817129269.61,7291378575.12
sz002913,安平慎,2020-04-07,50.67,50.67,49.93,50.35,49.31,2052376.0,103270090.0,1855454445.85,7445161453.2
sz002913,安平慎,2020-04-08,48.59,51.3,48.51,50.99,50.35,2431747.0,122275563.0,1879039169.69,7539797070.48
sz002913,安平慎,2020-04-09,51.0,54.55,50.58,53.89,50.99,3072148.0,163346010.0,1985907449.59,7968614711.28
sz002913,安平慎,2020-04-10,54.15,54.15,51.9,52.3,53.89,2144600.0,113177947.0,1927314151.3,7733504349.6
sz002913,安平慎,2020-04-13,51.42,51.75,50.6,51.12,52.3,1065806.0,54490020.0,1883829816.72,7559019930.24
sz002913,安平慎,2020-04-14,51.76,52.18,51.01,52.1,51.12,1332505.0,68905806.0,1919943925.1,7703930719.2
sz002913,安平慎,2020-04-15,52.63,52.78,50.92,51.0,52.1,1261894.0,65093632.0,1879407681.0,7541275752.0
sz002913,安平慎,2020-04-16,50.0,51.32,49.88,50.72,51.0,1043025.0,52684974.0,1869089364.32,7499872669.44
sz002913,安平慎,2020-04-17,51.3,52.89,51.0,52.5,50.72,2398199.0,125437387.0,1956826252.5,7763077980.0
sz002913,安平慎,2020-04-20,52.89,57.75,52.89,57.75,52.5,3761511.0,212436756.0,2152508877.75,8539385778.0
sz002913,安平慎,2020-04-21,57.0,60.99,56.02,57.6,57.75,4394315.0,256042688.0,2146917945.6,8517205555.2
sz002913,安平慎,2020-04-22,57.26,59.38,57.07,59.01,57.6,2648824.0,155215125.0,2199472707.81,8725699649.52
sz002913,安平慎,2020-04-23,59.48,59.55,58.02,58.2,59.01,1980401.0,116056500.0,2169281674.2,8605926446.4
sz002913,安平慎,2020-04-24,58.96,58.99,57.21,57.58,58.2,1456216.0,84202802.0,2146172487.98,8514248192.16
sz002913,安平慎,2020-04-27,57.58,58.17,56.1,57.13,57.58,1157666.0,65918456.0,2129399691.53,8447707523.76
sz002913,安平慎,2020-04-28,57.34,58.52,56.32,57.03,57.13,2921007.0,167787541.0,2125672403.43,8432920708.56
sz002913,安平慎,2020-04-29,57.14,59.25,56.57,57.79,57.03,1478254.0,85588146.0,2153999792.99,8545300504.08
sz002913,安平慎,2020-04-30,58.12,61.64,58.0,60.25,57.79,2665123.0,159433374.0,2245691080.25,8909056158.0
sz002913,安平慎,2020-05-06,59.78,61.3,59.15,60.18,60.25,2007910.0,120839248.0,2243081978.58,8898705387.36
sz002913,安平慎,2020-05-07,60.29,62.06,59.15,60.02,60.18,2137869.0,128803956.0,2237118317.62,8875046483.04
sz002913,安平慎,2020-05-08,60.45,61.96,59.71,59.95,60.02,2599128.0,157976779.0,2234509215.95,8864695712.4
sz002913,安平慎,2020-05-11,60.09,62.2,59.66,61.65,59.95,2934911.0,179890337.0,2297873113.65,9116071570.8
sz002913,安平慎,2020-05-12,61.77,61.77,59.09,60.23,61.65,2941919.0,176415684.0,2244945622.63,8906098794.96
sz002913,安平慎,2020-05-13,60.6,61.16,59.55,60.65,60.23,1469372.0,88598494.0,2260600232.65,8968203418.8
sz002913,安平慎,2020-05-14,60.7,62.28,60.44,60.83,60.65,1946290.0,118910627.0,2267309351.23,8994819686.16
sz002913,安平慎,2020-05-15,61.11,62.71,60.1,62.1,60.83,2340066.0,145105426.0,2314645910.1,9182612239.2
sz002913,安平慎,2020-05-18,61.9,62.62,55.89,55.99,62.1,6168606.0,358930804.0,2086908607.19,8279137830.48
sz002913,安平慎,2020-05-19,56.0,56.7,54.14,55.93,55.99,2437527.0,135678478.0,2084672234.33,8270265741.36
sz002913,安平慎,2020-05-20,55.76,55.76,53.5,54.27,55.93,2542706.0,137978489.0,2022799251.87,8024804609.04
sz002913,安平慎,2020-05-21,54.07,54.28,52.8,53.79,54.27,1552900.0,82827094.0,2004908268.99,7953827896.08
sz002913,安平慎,2020-05-22,54.1,54.1,52.81,52.9,53.79,1829055.0,96997712.0,1971735404.9,7822225240.8
sz002913,安平慎,2020-05-25,52.59,52.59,50.84,51.51,52.9,1780532.0,91858047.0,1919926100.31,7616688509.52
sz002913,安平慎,2020-05-26,52.0,53.69,51.53,53.53,51.51,1452963.0,76578365.0,1995217319.93,7915382176.56
sz002913,安平慎,2020-05-27,53.97,54.19,53.35,53.63,53.53,1254806.0,67250424.0,1998944608.03,7930168991.76
sz002913,安平慎,2020-05-28,53.42,54.27,52.06,53.2,53.63,890962.0,47072672.0,1982917269.2,7866585686.4
sz002913,安平慎,2020-05-29,52.01,53.55,52.01,53.01,53.2,1393200.0,73903761.0,1975835421.81,7838490737.52
sz002913,安平慎,2020-06-01,53.31,58.31,53.18,58.31,53.01,2253338.0,129107720.0,2173381691.11,8622191943.12
sz002913,安平慎,2020-06-02,58.57,59.84,57.66,58.79,58.31,2774679.0,162885424.0,2191272673.99,8693168656.08
sz002913,安平慎,2020-06-03,58.41,58.86,57.57,57.63,58.79,1827728.0,106149394.0,2148036132.03,8521641599.76
sz002913,安平慎,2020-06-04,57.77,58.55,57.0,57.67,57.63,1525380.0,87954455.0,2149527047.27,8527556325.84
sz002913,安平慎,2020-06-05,57.81,59.02,57.44,58.47,57.67,1932621.0,112922756.0,2179345352.07,8645850847.44
sz002913,安平慎,2020-06-08,58.87,59.45,57.9,58.26,58.47,857241.0,50122894.0,2171518047.06,8614798535.52
sz002913,安平慎,2020-06-09,58.42,58.93,57.93,58.66,58.26,810745.0,47437490.0,2186427199.46,8673945796.32
sz002913,安平慎,2020-06-10,58.28,58.81,57.8,58.53,58.66,883122.0,51571348.0,2181581724.93,8654722936.56
sz002913,安平慎,2020-06-11,58.0,58.79,56.54,56.59,58.03,1244938.0,71505984.0,2109272335.79,8367858721.68
sz002913,安平慎,2020-06-12,55.56,56.28,52.68,54.52,56.59,3081659.0,169683258.0,2032117472.12,8061771647.04
sz002913,安平慎,2020-06-15,55.35,56.54,52.08,52.18,54.52,3053631.0,163585779.0,1933891611.76,7715760171.36
sz002913,安平慎,2020-06-16,53.0,53.02,51.82,52.9,52.18,1786733.0,93971017.0,1960576202.8,7822225240.8
sz002913,安平慎,2020-06-17,52.8,53.18,52.2,52.6,52.9,1352596.0,71008198.0,1949457623.2,7777864795.200002
sz002913,安平慎,2020-06-18,52.5,53.19,52.01,53.0,52.6,1639968.0,86583853.0,1964282396.0,7837012056.0
sz002913,安平慎,2020-06-19,53.06,53.63,52.88,53.01,53.0,2129032.0,113296821.0,1964653015.32,7838490737.519999
sz002913,安平慎,2020-06-22,53.08,54.24,53.08,53.56,53.01,1958779.0,104961630.0,1985037077.92,7919818221.12
sz002913,安平慎,2020-06-23,53.03,56.26,52.76,56.2,53.56,4415910.0,241214440.0,2082880578.4,8310190142.400002
sz002913,安平慎,2020-06-24,56.91,61.82,56.9,60.41,56.2,7995696.0,484489213.0,2238911312.12,8932715062.32
sz002913,安平慎,2020-06-29,60.49,61.53,58.6,59.03,60.41,4260167.0,255335897.0,2187765845.96,8728657012.56
sz002913,安平慎,2020-06-30,59.64,59.99,58.8,59.28,59.03,2620785.0,155472996.0,2197031328.96,8765624050.56
sz002913,安平慎,2020-07-01,59.52,60.79,57.5,58.61,59.28,2321227.0,136313721.0,2172199834.52,8666552388.72
sz002913,安平慎,2020-07-02,59.3,59.4,57.72,58.1,58.61,2595074.0,152083179.0,2153298249.2000003,8591139631.199999
sz002913,安平慎,2020-07-03,58.66,61.36,57.5,59.85,58.1,4130281.0,246282266.0,2218156630.2000003,8849908897.199999
sz002913,安平慎,2020-07-06,60.1,61.88,59.63,61.38,59.85,3464490.0,210538753.0,2274861386.1600003,9076147169.76
sz002913,安平慎,2020-07-07,60.96,62.85,60.93,61.16,61.38,3328868.0,206029166.0,2266707761.12,9043616176.32
sz002913,安平慎,2020-07-08,60.49,61.9,59.85,61.27,61.16,2868218.0,173998710.0,2270784573.64,9059881673.04
sz002913,安平慎,2020-07-09,61.27,63.7,61.09,62.25,61.27,3229625.0,201091496.0,2307105267.0,9204792462.0
sz002913,安平慎,2020-07-10,62.16,64.7,61.28,62.4,62.25,3551765.0,223606508.0,2312664556.8,9226972684.8
sz002913,安平慎,2020-07-13,62.59,64.58,62.49,64.2,62.4,2625100.0,167339102.0,2379376034.4,9493135358.4
sz002913,安平慎,2020-07-14,64.4,65.3,61.02,62.9,64.2,3711887.0,232208996.0,2331195522.8,9300906760.8
sz002913,安平慎,2020-07-15,62.22,63.18,60.22,61.25,62.9,2613170.0,161120726.0,2270043335.0,9056924310.0
sz002913,安平慎,2020-07-16,61.43,63.49,58.2,58.6,61.25,3593491.0,220858453.0,2171829215.2,8665073707.2
sz002913,安平慎,2020-07-17,58.05,58.77,56.3,56.94,58.6,2078534.0,119285133.0,2110306408.08,8419612574.88
sz002913,安平慎,2020-07-20,57.51,59.2,56.6,59.2,56.94,1734074.0,100610801.0,2194066374.4,8753794598.4
sz002913,安平慎,2020-07-21,59.0,59.64,58.28,59.0,59.2,1296914.0,76353225.0,2186653988.0,8724220968.0
sz002913,安平慎,2020-07-22,59.18,59.58,57.86,58.65,59.0,1735207.0,102047016.0,2173682311.8,8672467114.800001
sz002913,安平慎,2020-07-23,58.01,58.5,56.66,58.03,58.65,1525742.0,87781231.0,2150703913.96,8580788860.56
sz002913,安平慎,2020-07-24,57.99,58.83,54.27,54.95,58.03,1967542.0,111327581.0,2036553163.4,8125354952.4
sz002913,安平慎,2020-07-27,54.95,55.67,53.4,54.5,54.95,1197133.0,64871007.0,2019875294.0,8058814284.0
sz002913,安平慎,2020-07-28,55.25,55.28,54.52,55.26,54.5,892763.0,49062957.0,2048042362.32,8171194079.52
sz002913,安平慎,2020-07-29,55.15,57.18,54.93,56.91,55.26,1424900.0,80130682.0,2109194550.12,8415176530.32
sz002913,安平慎,2020-07-30,57.4,57.47,55.86,56.8,56.91,1084301.0,61384067.0,2105117737.6,8398911033.599998
sz002913,安平慎,2020-07-31,56.5,58.75,56.37,57.64,56.8,1184131.0,68435364.0,2136249760.48,8523120281.28
sz002913,安平慎,2020-08-03,57.88,58.86,57.88,58.63,57.64,1068222.0,62464281.0,2172941073.1600003,8669509751.76
sz002913,安平慎,2020-08-04,58.37,58.6,57.37,58.37,58.63,1162745.0,67381826.0,2163304970.84,8631064032.24
sz002913,安平慎,2020-08-05,59.3,59.64,57.27,57.6,58.37,1413941.0,81973034.0,2134767283.2,8517205555.200002
sz002913,安平慎,2020-08-06,57.11,59.5,56.9,59.22,57.6,1841203.0,107354994.0,2194807613.04,8756751961.44
sz002913,安平慎,2020-08-07,59.0,59.9,57.88,59.72,59.22,2124030.0,125176904.0,2213338579.04,8830686037.44
sz002913,安平慎,2020-08-10,59.77,61.58,58.83,59.22,59.72,1649087.0,98241525.0,2194807613.04,8756751961.44
sz002913,安平慎,2020-08-11,59.35,60.41,57.85,57.88,59.22,1176246.0,68862111.0,2145144624.16,8558608637.76
sz002913,安平慎,2020-08-12,58.0,58.69,56.33,58.69,57.88,1258818.0,72032156.0,2175164789.08,8678381840.88
sz002913,安平慎,2020-08-13,59.33,60.97,58.31,59.25,58.69,1725206.0,103750577.0,2195919471.0,8761188006.0
sz002913,安平慎,2020-08-14,59.69,60.58,58.3,59.97,59.25,1248996.0,74246811.0,2222604062.04,8867653075.44
sz002913,安平慎,2020-08-17,59.74,61.15,59.54,61.15,59.97,1401979.0,84806550.0,2266337141.8,9042137494.8
sz002913,安平慎,2020-08-18,61.0,61.0,59.8,60.37,61.15,1120331.0,67558139.0,2237428834.84,8926800336.24
sz002913,安平慎,2020-08-19,60.01,60.5,58.29,58.31,60.37,1127774.0,66840201.0,2161081254.92,8622191943.119999
sz002913,安平慎,2020-08-20,58.84,58.84,57.2,58.83,58.31,817380.0,47461370.0,2180353459.56,8699083382.16
sz002913,安平慎,2020-08-21,59.0,61.68,58.4,59.75,58.83,2047183.0,123088878.0,2214450437.0,8835122082.0
sz002913,安平慎,2020-08-24,60.6,60.76,58.76,60.19,59.75,1037807.0,62009425.0,2230757687.08,8900184068.88
sz002913,安平慎,2020-08-25,60.6,60.6,59.3,60.24,60.19,866156.0,51932228.0,2232610783.68,8907577476.48
sz002913,安平慎,2020-08-26,62.05,62.57,59.63,60.39,60.24,3121718.0,191465041.0,2220053073.48,8929757699.28
sz002913,安平慎,2020-08-27,60.6,62.97,58.92,62.37,60.39,2510514.0,155129304.0,2292841698.84,9222536640.24
sz002913,安平慎,2020-08-28,61.88,61.88,60.66,61.43,62.37,1781606.0,108948102.0,2258285482.76,9083540577.36
sz002913,安平慎,2020-08-31,62.0,67.18,61.55,64.8,61.43,3449021.0,222683371.0,2382173193.6,9581856249.6
sz002913,安平慎,2020-09-01,65.0,65.69,63.6,64.9,64.8,1621530.0,104613056.0,2385849386.8,9596643064.8
sz002913,安平慎,2020-09-02,65.13,67.4,64.32,65.86,64.9,1970168.0,129627842.0,2421140841.52,9738596490.72
sz002913,安平慎,2020-09-03,66.6,66.6,64.78,65.65,65.86,1477965.0,97092570.0,2413420835.8,9707544178.8
sz002913,安平慎,2020-09-04,64.95,66.4,63.24,64.4,65.65,1887244.0,121531191.0,2367468420.8,9522708988.8
sz002913,安平慎,2020-09-07,64.5,65.79,62.0,62.69,64.4,1602003.0,101924556.0,2304605517.08,9269854448.88
sz002913,安平慎,2020-09-08,62.87,63.34,61.51,62.77,62.69,1245400.0,77548771.0,2307546471.64,9281683901.04
sz002913,安平慎,2020-09-09,62.0,62.53,59.15,59.3,62.77,2582364.0,156126984.0,2179982567.6,8768581413.6
sz002913,安平慎,2020-09-10,59.98,60.55,57.8,59.47,59.3,2096810.0,124420593.0,2186232096.04,8793718999.439999
sz002913,安平慎,2020-09-11,59.0,60.02,58.38,59.65,59.47,1252991.0,74118776.0,2192849243.8,8820335266.8
sz002913,安平慎,2020-09-14,59.56,60.92,59.41,60.47,59.65,1185337.0,71277701.0,2222994028.04,8941587151.44
sz002913,安平慎,2020-09-15,60.62,61.15,59.29,60.68,60.47,1184690.0,71395861.0,2230714033.76,8972639463.36
sz002913,安平慎,2020-09-16,60.88,61.3,60.1,60.74,60.68,733500.0,44435710.0,2232919749.68,8981511552.480001
sz002913,安平慎,2020-09-17,61.32,62.28,59.88,61.6,60.74,948968.0,58146107.0,2264535011.2,9108678163.2
sz002913,安平慎,2020-09-18,61.71,62.4,61.47,62.25,61.6,602610.0,37369906.0,2288430267.0,9204792462.0
