 ˝æ›”…–œ≤ª––’˚¿Ì£¨∂‘ ˝æ›◊÷∂Œ”–“…Œ µƒ£¨ø…“‘÷±Ω”Œ¢–≈ÀΩ–≈–œ≤ª––£¨Œ¢–≈∫≈£∫xbx9585
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ
sz300516,Næ√÷Æ—Û,2016-06-02,27.0,32.4,27.0,32.4,22.5,15068.0,484693.2,972000000.0,3888000000.0
sz300516,æ√÷Æ—Û,2016-06-03,35.64,35.64,35.64,35.64,32.4,5300.0,188892.0,1069200000.0,4276800000.0
sz300516,æ√÷Æ—Û,2016-06-06,39.2,39.2,39.2,39.2,35.64,6454.0,252996.8,1176000000.0,4704000000.0
sz300516,æ√÷Æ—Û,2016-06-07,43.12,43.12,43.12,43.12,39.2,2172.0,93656.6,1293600000.0,5174400000.0
sz300516,æ√÷Æ—Û,2016-06-08,47.43,47.43,47.43,47.43,43.12,6600.0,313038.0,1422900000.0,5691600000.0
sz300516,æ√÷Æ—Û,2016-06-13,52.17,52.17,52.17,52.17,47.43,24167.0,1260792.4,1565100000.0,6260400000.0
sz300516,æ√÷Æ—Û,2016-06-14,57.39,57.39,57.39,57.39,52.17,20208.0,1159737.1,1721700000.0,6886800000.0
sz300516,æ√÷Æ—Û,2016-06-15,63.13,63.13,63.13,63.13,57.39,20650.0,1303634.5,1893900000.0,7575600000.0
sz300516,æ√÷Æ—Û,2016-06-16,69.44,69.44,69.44,69.44,63.13,21452.0,1489626.9,2083200000.0,8332800000.0
sz300516,æ√÷Æ—Û,2016-06-17,76.38,76.38,76.38,76.38,69.44,58609.0,4476555.4,2291400000.0,9165600000.0
sz300516,æ√÷Æ—Û,2016-06-20,84.02,84.02,84.02,84.02,76.38,76541.0,6430974.8,2520600000.0,10082400000.0
sz300516,æ√÷Æ—Û,2016-06-21,92.42,92.42,92.42,92.42,84.02,66843.0,6177630.1,2772600000.0,11090400000.0
sz300516,æ√÷Æ—Û,2016-06-22,101.66,101.66,101.66,101.66,92.42,103043.0,10475351.4,3049800000.0,12199200000.0
sz300516,æ√÷Æ—Û,2016-06-23,111.83,111.83,111.83,111.83,101.66,128598.0,14381114.3,3354900000.0,13419600000.0
sz300516,æ√÷Æ—Û,2016-06-24,123.01,123.01,123.01,123.01,111.83,267196.0,32867780.0,3690300000.0,14761200000.0
sz300516,æ√÷Æ—Û,2016-06-27,135.31,135.31,135.31,135.31,123.01,166949.0,22589869.2,4059300000.0,16237200000.0
sz300516,æ√÷Æ—Û,2016-06-28,148.84,148.84,148.84,148.84,135.31,231434.0,34446636.6,4465200000.0,17860800000.0
sz300516,æ√÷Æ—Û,2016-06-29,163.72,163.72,163.72,163.72,148.84,390258.0,63893039.8,4911600000.0,19646400000.0
sz300516,æ√÷Æ—Û,2016-06-30,172.0,179.0,166.58,175.17,163.72,17877915.0,3119975563.1,5255100000.0,21020400000.0
sz300516,æ√÷Æ—Û,2016-07-01,170.05,181.5,168.13,175.87,175.17,10450693.0,1841931409.6,5276100000.0,21104400000.0
sz300516,æ√÷Æ—Û,2016-07-04,175.98,185.8,175.98,179.98,175.87,7886176.0,1425824640.6,5399400000.0,21597600000.0
sz300516,æ√÷Æ—Û,2016-07-05,179.98,197.98,176.82,195.05,179.98,11544395.0,2186965536.6,5851500000.0,23406000000.0
sz300516,æ√÷Æ—Û,2016-07-06,190.01,191.7,183.6,185.91,195.05,9070596.0,1699694340.3,5577300000.0,22309200000.0
sz300516,æ√÷Æ—Û,2016-07-07,185.9,189.88,178.03,183.7,185.91,6066301.0,1111540970.1,5511000000.0,22044000000.0
sz300516,æ√÷Æ—Û,2016-07-08,182.3,185.38,179.56,179.9,183.7,4332444.0,789025845.9,5397000000.0,21588000000.0
sz300516,æ√÷Æ—Û,2016-07-11,178.04,182.44,162.02,162.66,179.9,7334711.0,1240933679.6,4879800000.0,19519200000.0
sz300516,æ√÷Æ—Û,2016-07-12,161.38,173.1,155.05,170.6,162.66,6610515.0,1086250923.1,5118000000.0,20472000000.0
sz300516,æ√÷Æ—Û,2016-07-13,168.0,177.3,166.6,169.8,170.6,5047518.0,868675782.7,5094000000.0,20376000000.0
sz300516,æ√÷Æ—Û,2016-07-14,168.0,171.87,165.7,169.48,169.8,3278671.0,553295680.3,5084400000.0,20337600000.0
sz300516,æ√÷Æ—Û,2016-07-15,169.98,174.5,168.0,170.78,169.48,3452287.0,593076146.1,5123400000.0,20493600000.0
sz300516,æ√÷Æ—Û,2016-07-18,169.01,169.71,162.88,163.79,170.78,2741885.0,452327425.9,4913700000.0,19654800000.0
sz300516,æ√÷Æ—Û,2016-07-19,163.4,166.25,162.08,165.5,163.79,2184383.0,359156459.1,4965000000.0,19860000000.0
sz300516,æ√÷Æ—Û,2016-07-20,165.22,175.85,165.22,171.97,165.5,4534410.0,778581685.7,5159100000.0,20636400000.0
sz300516,æ√÷Æ—Û,2016-07-21,171.0,172.96,163.6,163.75,171.97,3821788.0,639768359.5,4912500000.0,19650000000.0
sz300516,æ√÷Æ—Û,2016-07-22,162.1,164.88,154.89,156.2,163.75,3639484.0,579817392.0,4686000000.0,18744000000.0
sz300516,æ√÷Æ—Û,2016-07-25,154.68,155.96,149.35,153.95,156.2,2797785.0,426768942.3,4618500000.0,18474000000.0
sz300516,æ√÷Æ—Û,2016-07-26,153.5,159.29,153.5,156.9,153.95,2389421.0,375771115.7,4707000000.0,18828000000.0
sz300516,æ√÷Æ—Û,2016-07-27,155.6,157.44,141.21,141.35,156.9,4475540.0,658760035.9,4240500000.0,16962000000.0
sz300516,æ√÷Æ—Û,2016-07-28,141.35,142.88,133.0,137.11,141.35,3094066.0,425900710.8,4113300000.0,16453200000.0
sz300516,æ√÷Æ—Û,2016-07-29,136.0,141.99,134.6,138.2,137.11,2762144.0,383264953.2,4146000000.0,16584000000.0
sz300516,æ√÷Æ—Û,2016-08-01,135.99,136.08,126.0,129.13,138.2,2696347.0,348243213.0,3873900000.0,15495600000.0
sz300516,æ√÷Æ—Û,2016-08-02,129.3,131.58,127.61,129.8,129.13,2126135.0,276273950.4,3894000000.0,15576000000.0
sz300516,æ√÷Æ—Û,2016-08-03,129.85,135.98,127.5,134.82,129.8,3513353.0,466425228.6,4044600000.0,16178400000.0
sz300516,æ√÷Æ—Û,2016-08-04,134.5,138.8,132.3,136.53,134.82,3196988.0,433274385.1,4095900000.0,16383600000.0
sz300516,æ√÷Æ—Û,2016-08-05,135.97,135.97,131.28,131.5,136.53,2287232.0,305556498.4,3945000000.0,15780000000.0
sz300516,æ√÷Æ—Û,2016-08-08,129.0,134.98,126.13,134.95,131.5,2629055.0,342773280.2,4048500000.0,16194000000.0
sz300516,æ√÷Æ—Û,2016-08-09,134.01,139.68,134.0,138.65,134.95,3316289.0,455804892.8,4159500000.0,16638000000.0
sz300516,æ√÷Æ—Û,2016-08-10,138.36,142.5,137.5,138.73,138.65,2893359.0,403867226.0,4161900000.0,16647600000.0
sz300516,æ√÷Æ—Û,2016-08-11,137.0,138.45,135.01,135.02,138.73,2041812.0,279345386.6,4050600000.0,16202400000.0
sz300516,æ√÷Æ—Û,2016-08-12,135.21,140.5,135.21,139.15,135.02,2732683.0,379540166.8,4174500000.0,16698000000.0
sz300516,æ√÷Æ—Û,2016-08-15,139.8,143.88,136.8,142.51,139.15,3311562.0,466404174.2,4275300000.0,17101200000.0
sz300516,æ√÷Æ—Û,2016-08-16,142.0,146.38,141.77,142.45,142.51,2869293.0,413676283.5,4273500000.0,17094000000.0
sz300516,æ√÷Æ—Û,2016-08-17,142.5,145.9,141.91,144.5,142.45,2743535.0,395095552.4,4335000000.0,17340000000.0
sz300516,æ√÷Æ—Û,2016-08-18,144.6,149.5,144.0,145.91,144.5,3336194.0,489566342.2,4377300000.0,17509200000.0
sz300516,æ√÷Æ—Û,2016-08-19,145.5,146.7,141.47,142.35,145.91,2225504.0,319795410.2,4270500000.0,17082000000.0
sz300516,æ√÷Æ—Û,2016-08-22,142.05,142.35,131.6,132.02,142.35,2690846.0,367327964.8,3960600000.0,15842400000.0
sz300516,æ√÷Æ—Û,2016-08-23,131.02,138.29,131.0,135.28,132.02,2133546.0,289121201.6,4058400000.0,16233600000.0
sz300516,æ√÷Æ—Û,2016-08-24,136.0,137.8,133.42,136.09,135.28,1467562.0,198875141.6,4082700000.0,16330800000.0
sz300516,æ√÷Æ—Û,2016-08-25,134.89,136.42,131.0,136.03,136.09,1699776.0,228528116.6,4080900000.0,16323600000.0
sz300516,æ√÷Æ—Û,2016-08-26,135.0,137.77,132.66,133.05,136.03,1818903.0,245725020.0,3991500000.0,15966000000.0
sz300516,æ√÷Æ—Û,2016-08-29,133.0,134.58,131.0,132.08,133.05,1123502.0,148966705.7,3962400000.0,15849600000.0
sz300516,æ√÷Æ—Û,2016-08-30,132.82,133.69,131.65,132.6,132.08,1105865.0,146680986.7,3978000000.0,15912000000.0
sz300516,æ√÷Æ—Û,2016-08-31,132.89,136.85,131.11,136.35,132.6,2533773.0,341243563.7,4090500000.0,16362000000.0
sz300516,æ√÷Æ—Û,2016-09-01,135.99,137.25,134.0,134.01,136.35,1896232.0,257263288.1,4020300000.0,16081200000.0
sz300516,æ√÷Æ—Û,2016-09-02,133.0,133.97,130.7,131.88,134.01,1607993.0,212284660.6,3956400000.0,15825600000.0
