Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sh603893,NÈðÐ¾Î¢,2020-02-07,11.62,13.94,11.62,13.94,9.68,158537.0,2201886.0,585480000.0,5747183200.0
sh603893,ÈðÐ¾Î¢,2020-02-10,15.33,15.33,15.33,15.33,13.94,38152.0,584870.0,643860000.0,6320252400.0
sh603893,ÈðÐ¾Î¢,2020-02-11,16.86,16.86,16.86,16.86,15.33,31360.0,528730.0,708120000.0,6951040800.0
sh603893,ÈðÐ¾Î¢,2020-02-12,18.55,18.55,18.55,18.55,16.86,32665.0,605936.0,779100000.0,7647794000.0
sh603893,ÈðÐ¾Î¢,2020-02-13,20.41,20.41,20.41,20.41,18.55,138537.0,2827540.0,857220000.0,8414634800.0
sh603893,ÈðÐ¾Î¢,2020-02-14,22.45,22.45,22.45,22.45,20.41,124278.0,2790041.0,942900000.0,9255686000.0
sh603893,ÈðÐ¾Î¢,2020-02-17,24.7,24.7,24.7,24.7,22.45,70161.0,1732977.0,1037400000.0,10183316000.0
sh603893,ÈðÐ¾Î¢,2020-02-18,27.17,27.17,27.17,27.17,24.7,103083.0,2800765.0,1141140000.0,11201647600.0
sh603893,ÈðÐ¾Î¢,2020-02-19,29.89,29.89,29.89,29.89,27.17,104517.0,3124013.0,1255380000.0,12323049200.0
sh603893,ÈðÐ¾Î¢,2020-02-20,32.88,32.88,32.88,32.88,29.89,89308.0,2936447.0,1380960000.0,13555766400.0
sh603893,ÈðÐ¾Î¢,2020-02-21,36.17,36.17,36.17,36.17,32.88,223720.0,8091952.0,1519140000.0,14912167600.0
sh603893,ÈðÐ¾Î¢,2020-02-24,39.79,39.79,39.79,39.79,36.17,149478.0,5947730.0,1671180000.0,16404621200.0
sh603893,ÈðÐ¾Î¢,2020-02-25,43.77,43.77,43.77,43.77,39.79,219105.0,9590226.0,1838340000.0,18045495600.0
sh603893,ÈðÐ¾Î¢,2020-02-26,48.15,48.15,48.15,48.15,43.77,120385.0,5796538.0,2022300000.0,19851282000.0
sh603893,ÈðÐ¾Î¢,2020-02-27,52.97,52.97,52.97,52.97,48.15,1837720.0,97344028.0,2224740000.0,21838471600.0
sh603893,ÈðÐ¾Î¢,2020-02-28,58.27,58.27,58.27,58.27,52.97,3702473.0,215743102.0,2447340000.0,24023555600.0
sh603893,ÈðÐ¾Î¢,2020-03-02,64.1,64.1,64.1,64.1,58.27,800875.0,51336088.0,2692200000.0,26427148000.0
sh603893,ÈðÐ¾Î¢,2020-03-03,70.51,70.51,66.66,70.51,64.1,20495911.0,1438215536.0,2961420000.0,29069862800.0
sh603893,ÈðÐ¾Î¢,2020-03-04,68.49,77.45,66.62,73.7,70.51,29384106.0,2074881174.0,3095400000.0,30385036000.0
sh603893,ÈðÐ¾Î¢,2020-03-05,71.46,75.9,69.0,69.82,73.7,21526079.0,1559454238.0,2932440000.0,28785389600.0
sh603893,ÈðÐ¾Î¢,2020-03-06,74.0,76.8,72.18,76.8,69.82,13154283.0,987868437.0,3225600000.0,31663104000.0
sh603893,ÈðÐ¾Î¢,2020-03-09,78.0,84.2,75.51,79.5,76.8,18771561.0,1504423039.0,3339000000.0,32776260000.0
sh603893,ÈðÐ¾Î¢,2020-03-10,76.03,82.35,72.0,80.21,79.5,16178914.0,1260954527.0,3368820000.0,33068978800.0
sh603893,ÈðÐ¾Î¢,2020-03-11,78.01,79.65,72.2,72.51,80.21,13699081.0,1043352653.0,3045420000.0,29894422800.0
sh603893,ÈðÐ¾Î¢,2020-03-12,72.51,76.99,69.2,74.6,72.51,11729219.0,869585159.0,3133200000.0,30756088000.0
sh603893,ÈðÐ¾Î¢,2020-03-13,68.5,72.6,67.66,70.54,74.6,10158663.0,713506050.0,2962680000.0,29082231200.0
sh603893,ÈðÐ¾Î¢,2020-03-16,70.96,73.0,66.66,66.8,70.54,10041375.0,697615946.0,2805600000.0,27540304000.0
sh603893,ÈðÐ¾Î¢,2020-03-17,69.5,72.15,67.8,71.66,66.8,10414368.0,732242562.0,3009720000.0,29543984800.0
sh603893,ÈðÐ¾Î¢,2020-03-18,70.01,72.65,69.41,71.84,71.66,10888922.0,770330869.0,3017280000.0,29618195200.0
sh603893,ÈðÐ¾Î¢,2020-03-19,70.28,72.5,69.5,71.98,71.84,8112583.0,577863433.0,3023160000.0,29675914400.0
sh603893,ÈðÐ¾Î¢,2020-03-20,71.8,71.89,66.88,68.99,71.98,8645567.0,598544017.0,2897580000.0,28443197200.0
sh603893,ÈðÐ¾Î¢,2020-03-23,64.79,64.9,62.09,62.09,68.99,6477328.0,404509625.0,2607780000.0,25598465200.0
sh603893,ÈðÐ¾Î¢,2020-03-24,62.0,62.45,55.88,58.19,62.09,9604206.0,560975330.0,2443980000.0,23990573200.0
sh603893,ÈðÐ¾Î¢,2020-03-25,59.21,61.1,58.22,58.52,58.19,7192067.0,428670406.0,2457840000.0,24126625600.0
sh603893,ÈðÐ¾Î¢,2020-03-26,57.0,62.55,55.88,58.58,58.52,7206300.0,425954698.0,2460360000.0,24151362400.0
sh603893,ÈðÐ¾Î¢,2020-03-27,59.3,59.89,55.5,55.78,58.58,6069905.0,347789090.0,2342760000.0,22996978400.0
sh603893,ÈðÐ¾Î¢,2020-03-30,52.65,53.78,51.15,52.0,55.78,5571933.0,290553995.0,2184000000.0,21438560000.0
sh603893,ÈðÐ¾Î¢,2020-03-31,53.45,54.9,52.18,52.56,52.0,5390650.0,288675690.0,2207520000.0,21669436800.0
sh603893,ÈðÐ¾Î¢,2020-04-01,51.45,57.19,51.41,55.61,52.56,8452834.0,466682080.0,2335620000.0,22926890800.0
sh603893,ÈðÐ¾Î¢,2020-04-02,54.34,58.5,54.1,58.3,55.61,7869476.0,444871043.0,2448600000.0,24035924000.0
sh603893,ÈðÐ¾Î¢,2020-04-03,57.0,57.88,54.9,55.4,58.3,6395036.0,358675504.0,2326800000.0,22840312000.0
sh603893,ÈðÐ¾Î¢,2020-04-07,56.98,57.14,55.69,56.15,55.4,5125814.0,288236106.0,2358300000.0,23149522000.0
sh603893,ÈðÐ¾Î¢,2020-04-08,55.18,56.97,54.31,55.34,56.15,4891296.0,272508596.0,2324280000.0,22815575200.0
sh603893,ÈðÐ¾Î¢,2020-04-09,55.85,55.88,54.53,54.7,55.34,3916252.0,215769416.0,2297400000.0,22551716000.0
sh603893,ÈðÐ¾Î¢,2020-04-10,54.98,55.19,51.55,51.79,54.7,4863979.0,256933774.0,2175180000.0,21351981200.0
