 ˝æ›”…–œ≤ª––’˚¿Ì£¨∂‘ ˝æ›◊÷∂Œ”–“…Œ µƒ£¨ø…“‘÷±Ω”Œ¢–≈ÀΩ–≈–œ≤ª––£¨Œ¢–≈∫≈£∫xbx9585
π…∆±¥˙¬Î,π…∆±√˚≥∆,Ωª“◊»’∆⁄,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,«∞ ’≈Ãº€,≥…Ωª¡ø,≥…Ωª∂Ó,¡˜Õ® –÷µ,◊‹ –÷µ
sz300791,Nœ…¿÷,2019-09-25,65.68,78.81,65.68,78.81,54.73,59613.0,4665901.0,1576200000.0,6304800000.0
sz300791,œ…¿÷Ω°øµ,2019-09-26,86.69,86.69,86.69,86.69,78.81,33500.0,2904115.0,1733800000.0,6935200000.0
sz300791,œ…¿÷Ω°øµ,2019-09-27,95.36,95.36,83.83,85.86,86.69,7923731.0,708400986.0,1717200000.0,6868800000.0
sz300791,œ…¿÷Ω°øµ,2019-09-30,80.0,81.8,77.27,77.27,85.86,3670593.0,288071840.0,1545400000.0,6181600000.0
sz300791,œ…¿÷Ω°øµ,2019-10-08,73.66,74.44,69.54,69.8,77.27,4660393.0,330261135.0,1396000000.0,5584000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-09,69.56,71.27,68.56,70.25,69.8,2916706.0,205183564.0,1405000000.0,5620000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-10,70.24,71.17,69.01,70.6,70.25,2788552.0,195129496.0,1412000000.0,5648000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-11,70.5,70.57,68.37,68.5,70.6,2677487.0,185366040.0,1370000000.0,5480000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-14,68.93,73.59,68.15,71.45,68.5,3774220.0,266944760.0,1429000000.0,5716000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-15,70.39,71.0,69.6,70.6,71.45,1883020.0,132304319.0,1412000000.0,5648000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-16,71.21,72.97,70.6,71.63,70.6,2578852.0,185151444.0,1432600000.0,5730400000.0
sz300791,œ…¿÷Ω°øµ,2019-10-17,71.6,71.67,68.81,69.35,71.63,2089983.0,146427788.0,1387000000.0,5548000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-18,69.01,72.3,68.82,71.0,69.35,3030915.0,214975741.0,1420000000.0,5680000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-21,70.46,70.51,68.5,69.49,71.0,1773871.0,122676642.0,1389800000.0,5559200000.0
sz300791,œ…¿÷Ω°øµ,2019-10-22,70.0,70.25,68.85,70.25,69.49,1552659.0,107997005.0,1405000000.0,5620000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-23,70.14,70.14,68.88,69.29,70.25,1553752.0,107765176.0,1385800000.0,5543200000.0
sz300791,œ…¿÷Ω°øµ,2019-10-24,69.2,69.29,66.53,66.66,69.29,2504114.0,169362376.0,1333200000.0,5332800000.0
sz300791,œ…¿÷Ω°øµ,2019-10-25,66.64,67.28,66.0,66.66,66.66,1353231.0,90319143.0,1333200000.0,5332800000.0
sz300791,œ…¿÷Ω°øµ,2019-10-28,66.7,68.09,65.56,67.8,66.66,1927901.0,128326330.0,1356000000.0,5424000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-29,66.01,66.6,63.88,64.01,67.8,2557934.0,167379564.0,1280200000.0,5120800000.0
sz300791,œ…¿÷Ω°øµ,2019-10-30,63.01,63.69,60.11,60.4,64.01,2289432.0,140848258.0,1208000000.0,4832000000.0
sz300791,œ…¿÷Ω°øµ,2019-10-31,60.31,63.42,59.69,61.4,60.4,2362998.0,146346857.0,1228000000.0,4912000000.0
sz300791,œ…¿÷Ω°øµ,2019-11-01,60.37,61.1,59.96,60.64,61.4,1361822.0,82439813.0,1212800000.0,4851200000.0
sz300791,œ…¿÷Ω°øµ,2019-11-04,60.99,61.9,60.38,60.53,60.64,1029917.0,62830061.0,1210600000.0,4842400000.0
