йЩ╬щсипо╡╩ппуШюМё╛╤тйЩ╬щвж╤нспринй╣дё╛©иртж╠╫сн╒пек╫пепо╡╩ппё╛н╒пе╨её╨xbx9585
╧иф╠╢ЗбК,╧иф╠цШЁф,╫╩рвхуфз,©╙ел╪ш,вН╦ъ╪ш,вН╣м╪ш,йуел╪ш,г╟йуел╪ш,Ёи╫╩а©,Ёи╫╩╤Н,аВм╗йпж╣,вэйпж╣
sh603908,да╦ъ╣я,2017-04-06,63.13,66.32,62.66,64.15,63.89,2855430.0,184960541.0,1070663500.0,4278163500.0
sh603908,да╦ъ╣я,2017-04-07,64.42,65.47,63.3,63.42,64.15,1976007.0,126737404.0,1058479800.0,4229479800.0
sh603908,да╦ъ╣я,2017-04-10,62.71,62.71,57.08,57.1,63.42,3142736.0,186531732.0,952999000.0,3807999000.0
sh603908,да╦ъ╣я,2017-04-11,56.2,58.8,56.0,58.66,57.1,2165313.0,124440686.0,979035400.0,3912035400.0
sh603908,да╦ъ╣я,2017-04-12,58.09,58.48,56.44,56.59,58.66,1587577.0,91151530.0,944487100.0,3773987100.0
sh603908,да╦ъ╣я,2017-04-13,56.2,58.0,56.2,57.28,56.59,1162409.0,66785511.0,956003200.0,3820003200.0
sh603908,да╦ъ╣я,2017-04-14,56.95,57.3,56.33,56.97,57.28,922500.0,52403009.0,950829300.0,3799329300.0
sh603908,да╦ъ╣я,2017-04-17,54.74,54.74,51.3,51.62,56.97,1810529.0,95699624.0,861537800.0,3442537800.0
sh603908,да╦ъ╣я,2017-04-18,51.2,52.85,50.68,50.86,51.62,939049.0,48578616.0,848853400.0,3391853400.0
sh603908,да╦ъ╣я,2017-04-19,50.7,53.28,50.61,52.87,50.86,1445582.0,75393696.0,882400300.0,3525900300.0
sh603908,да╦ъ╣я,2017-04-20,52.6,53.6,51.27,52.95,52.87,1175041.0,61821964.0,883735500.0,3531235500.0
sh603908,да╦ъ╣я,2017-04-21,52.53,53.36,52.53,52.81,52.95,527100.0,27855275.0,881398900.0,3521898900.0
sh603908,да╦ъ╣я,2017-04-24,52.45,53.45,51.11,53.07,52.81,763996.0,40003638.0,885738300.0,3539238300.0
sh603908,да╦ъ╣я,2017-04-25,53.3,54.59,52.82,54.09,53.07,824580.0,44461125.0,902762100.0,3607262100.0
sh603908,да╦ъ╣я,2017-04-26,53.55,54.99,53.55,54.18,54.09,831380.0,45187995.0,904264200.0,3613264200.0
sh603908,да╦ъ╣я,2017-04-27,54.11,57.4,51.5,56.16,54.18,2114395.0,115769231.0,937310400.0,3745310400.0
sh603908,да╦ъ╣я,2017-04-28,55.86,57.0,55.12,56.07,56.16,1036515.0,58267373.0,935808300.0,3739308300.0
sh603908,да╦ъ╣я,2017-05-02,56.1,57.45,56.06,56.45,56.07,970697.0,55022321.0,942150500.0,3764650500.0
sh603908,да╦ъ╣я,2017-05-03,56.16,57.56,56.1,57.5,56.45,1328878.0,75624684.0,959675000.0,3834675000.0
sh603908,да╦ъ╣я,2017-05-04,57.0,57.98,56.6,56.82,57.5,1083435.0,61962969.0,948325800.0,3789325800.0
sh603908,да╦ъ╣я,2017-05-05,56.15,56.47,53.1,53.61,56.82,1050809.0,58257802.0,894750900.0,3575250900.0
sh603908,да╦ъ╣я,2017-05-08,53.21,54.67,51.11,52.01,53.61,891600.0,47649724.0,868046900.0,3468546900.0
sh603908,да╦ъ╣я,2017-05-09,51.4,53.28,51.26,52.91,52.01,875601.0,46027130.0,883067900.0,3528567900.0
sh603908,да╦ъ╣я,2017-05-10,52.92,53.57,51.18,51.5,52.91,911301.0,48048989.0,859535000.0,3434535000.0
sh603908,да╦ъ╣я,2017-05-11,51.39,51.98,49.0,51.56,51.5,1155900.0,58563404.0,860536400.0,3438536400.0
sh603908,да╦ъ╣я,2017-05-12,51.31,52.2,51.08,51.95,51.56,738900.0,38164890.0,867045500.0,3464545500.0
sh603908,да╦ъ╣я,2017-05-15,52.11,52.5,51.5,51.68,51.95,530100.0,27504444.0,862539200.0,3446539200.0
sh603908,да╦ъ╣я,2017-05-16,51.3,52.85,50.7,52.73,51.68,780253.0,40416197.0,880063700.0,3516563700.0
sh603908,да╦ъ╣я,2017-05-17,52.66,58.0,52.56,58.0,52.73,4288228.0,245633671.0,968020000.0,3868020000.0
sh603908,да╦ъ╣я,2017-05-18,58.58,59.2,56.66,57.06,58.0,4362748.0,253166753.0,952331400.0,3805331400.0
sh603908,да╦ъ╣я,2017-05-19,56.4,57.99,55.68,56.45,57.06,1916295.0,108610520.0,942150500.0,3764650500.0
sh603908,да╦ъ╣я,2017-05-22,56.48,56.55,50.82,50.93,56.45,2043499.0,109730420.0,850021700.0,3396521700.0
sh603908,да╦ъ╣я,2017-05-23,49.67,50.35,46.01,46.09,50.93,2110785.0,101730849.0,769242100.0,3073742100.0
sh603908,да╦ъ╣я,2017-05-24,45.5,47.38,45.02,46.79,46.09,997086.0,46287269.0,780925100.0,3120425100.0
sh603908,да╦ъ╣я,2017-05-25,46.48,47.29,44.44,46.79,46.79,1164004.0,53459329.0,780925100.0,3120425100.0
sh603908,да╦ъ╣я,2017-05-26,47.1,48.09,46.5,47.84,46.79,1016804.0,48145719.0,798449600.0,3190449600.0
sh603908,да╦ъ╣я,2017-05-31,50.0,50.1,48.0,48.05,47.84,1166405.0,57448511.0,801954500.0,3204454500.0
sh603908,да╦ъ╣я,2017-06-01,47.51,47.88,45.29,45.44,48.05,1013000.0,46832655.0,758393600.0,3030393600.0
sh603908,да╦ъ╣я,2017-06-02,45.01,49.98,44.03,49.98,45.44,3328060.0,162755393.0,834166200.0,3333166200.0
sh603908,да╦ъ╣я,2017-06-05,50.43,50.78,48.58,48.89,49.98,2251700.0,111580019.0,815974100.0,3260474100.0
sh603908,да╦ъ╣я,2017-06-06,48.6,49.3,46.92,48.16,48.89,1679100.0,80657519.0,803790400.0,3211790400.0
sh603908,да╦ъ╣я,2017-06-07,48.2,51.0,48.01,50.24,48.16,2631012.0,130994620.0,838505600.0,3350505600.0
sh603908,XDда╦ъ╣я,2017-06-08,49.5,49.79,48.8,49.13,49.84,1367669.0,67303527.0,819979700.0,3276479700.0
sh603908,да╦ъ╣я,2017-06-09,48.98,50.12,48.77,49.27,49.13,1145600.0,56603330.0,822316300.0,3285816300.0
sh603908,да╦ъ╣я,2017-06-12,48.31,48.69,46.06,46.13,49.27,1463648.0,68795912.0,769909700.0,3076409700.0
sh603908,да╦ъ╣я,2017-06-13,46.08,47.93,45.78,47.38,46.13,1118240.0,52905800.0,790772200.0,3159772200.0
sh603908,да╦ъ╣я,2017-06-14,47.15,48.16,46.2,47.76,47.38,1267607.0,60026656.0,797114400.0,3185114400.0
sh603908,да╦ъ╣я,2017-06-15,47.75,50.07,47.35,48.88,47.76,1708867.0,83875982.0,815807200.0,3259807200.0
sh603908,да╦ъ╣я,2017-06-16,49.18,50.29,48.31,49.52,48.88,1400420.0,69176287.0,826488800.0,3302488800.0
sh603908,да╦ъ╣я,2017-06-19,49.8,49.86,48.8,49.45,49.52,879815.0,43346493.0,825320500.0,3297820500.0
sh603908,да╦ъ╣я,2017-06-20,49.88,50.8,49.1,49.17,49.45,1356415.0,67659901.0,820647300.0,3279147300.0
sh603908,да╦ъ╣я,2017-06-21,49.29,49.45,48.45,48.9,49.17,746553.0,36528615.0,816141000.0,3261141000.0
sh603908,да╦ъ╣я,2017-06-22,48.9,49.42,47.6,47.68,48.9,890111.0,43423364.0,795779200.0,3179779200.0
sh603908,да╦ъ╣я,2017-06-23,47.57,48.18,46.23,47.78,47.68,937763.0,44313642.0,797448200.0,3186448200.0
sh603908,да╦ъ╣я,2017-06-26,47.84,48.66,47.21,48.36,47.78,740815.0,35640784.0,807128400.0,3225128400.0
sh603908,да╦ъ╣я,2017-06-27,48.38,48.95,47.96,48.56,48.36,880100.0,42627318.0,810466400.0,3238466400.0
sh603908,да╦ъ╣я,2017-06-28,48.4,48.4,46.84,46.91,48.56,863071.0,40958898.0,782927900.0,3128427900.0
sh603908,да╦ъ╣я,2017-06-29,47.2,48.0,46.98,47.5,46.91,617410.0,29286176.0,792775000.0,3167775000.0
sh603908,да╦ъ╣я,2017-06-30,47.39,48.88,47.03,48.39,47.5,1008243.0,48626235.0,807629100.0,3227129100.0
sh603908,да╦ъ╣я,2017-07-03,48.51,48.95,48.0,48.81,48.39,660546.0,32036957.0,814638900.0,3255138900.0
sh603908,да╦ъ╣я,2017-07-04,48.75,49.38,48.46,48.58,48.81,728500.0,35613505.0,810800200.0,3239800200.0
sh603908,да╦ъ╣я,2017-07-05,48.09,49.3,48.09,49.08,48.58,733243.0,35867904.0,819145200.0,3273145200.0
sh603908,да╦ъ╣я,2017-07-06,49.21,50.48,49.09,49.97,49.08,1892243.0,94137858.0,833999300.0,3332499300.0
sh603908,да╦ъ╣я,2017-07-07,49.96,52.3,49.65,51.75,49.97,2286920.0,117045229.0,863707500.0,3451207500.0
sh603908,да╦ъ╣я,2017-07-10,51.0,51.08,49.13,49.23,51.75,1616999.0,80746971.0,821648700.0,3283148700.0
sh603908,да╦ъ╣я,2017-07-11,49.06,49.57,47.77,47.78,49.23,982600.0,47714376.0,797448200.0,3186448200.0
sh603908,да╦ъ╣я,2017-07-12,47.97,48.46,46.81,48.45,47.78,795500.0,37802229.0,808630500.0,3231130500.0
sh603908,да╦ъ╣я,2017-07-13,48.34,48.38,47.18,47.78,48.45,675300.0,32202698.0,797448200.0,3186448200.0
sh603908,да╦ъ╣я,2017-07-14,47.74,48.17,47.26,47.65,47.78,396200.0,18889713.0,795278500.0,3177778500.0
sh603908,да╦ъ╣я,2017-07-17,47.15,47.15,42.89,42.89,47.65,1400233.0,61367164.0,715834100.0,2860334100.0
sh603908,да╦ъ╣я,2017-07-18,42.8,43.38,42.0,42.88,42.89,585400.0,25038977.0,715667200.0,2859667200.0
sh603908,да╦ъ╣я,2017-07-19,42.98,42.98,41.3,42.53,42.88,783300.0,32926990.0,709825700.0,2836325700.0
sh603908,да╦ъ╣я,2017-07-20,42.1,43.88,42.05,42.21,42.53,583700.0,25096456.0,704484900.0,2814984900.0
sh603908,да╦ъ╣я,2017-07-21,42.0,42.8,42.0,42.26,42.21,317700.0,13447761.0,705319400.0,2818319400.0
sh603908,да╦ъ╣я,2017-07-24,42.45,42.9,41.55,42.63,42.26,475663.0,20066848.0,711494700.0,2842994700.0
sh603908,да╦ъ╣я,2017-07-25,42.9,42.9,41.9,42.24,42.63,368300.0,15587499.0,704985600.0,2816985600.0
sh603908,да╦ъ╣я,2017-07-26,42.24,42.59,41.58,41.77,42.24,330600.0,13881160.0,697141300.0,2785641300.0
sh603908,да╦ъ╣я,2017-07-27,41.53,43.28,41.53,42.99,41.77,652418.0,27838199.0,717503100.0,2867003100.0
sh603908,да╦ъ╣я,2017-07-28,42.87,43.03,42.1,42.21,42.99,437853.0,18593074.0,704484900.0,2814984900.0
sh603908,да╦ъ╣я,2017-07-31,42.55,42.57,41.82,42.35,42.21,289350.0,12234634.0,706821500.0,2824321500.0
sh603908,да╦ъ╣я,2017-08-01,42.35,42.46,41.5,42.3,42.35,398000.0,16781010.0,705987000.0,2820987000.0
sh603908,да╦ъ╣я,2017-08-02,42.2,42.39,41.31,41.32,42.3,425700.0,17816816.0,689630800.0,2755630800.0
sh603908,да╦ъ╣я,2017-08-03,41.0,42.28,41.0,41.89,41.32,513313.0,21478555.0,699144100.0,2793644100.0
sh603908,да╦ъ╣я,2017-08-04,41.88,42.04,40.89,40.99,41.89,347455.0,14426648.0,684123100.0,2733623100.0
sh603908,да╦ъ╣я,2017-08-07,40.83,41.49,40.83,41.11,40.99,364000.0,14985490.0,686125900.0,2741625900.0
sh603908,да╦ъ╣я,2017-08-08,41.02,41.39,40.67,41.11,41.11,421500.0,17264812.0,686125900.0,2741625900.0
sh603908,да╦ъ╣я,2017-08-09,41.49,41.71,41.01,41.5,41.11,514500.0,21365306.0,692635000.0,2767635000.0
sh603908,да╦ъ╣я,2017-08-10,41.2,41.67,40.12,40.21,41.5,533669.0,21743416.0,671104900.0,2681604900.0
sh603908,да╦ъ╣я,2017-08-11,40.18,40.18,39.72,39.77,40.21,374100.0,14940234.0,663761300.0,2652261300.0
sh603908,да╦ъ╣я,2017-08-14,40.03,40.68,39.9,40.36,39.77,261000.0,10538718.0,673608400.0,2691608400.0
sh603908,да╦ъ╣я,2017-08-15,40.56,40.68,40.25,40.65,40.36,327500.0,13267764.0,678448500.0,2710948500.0
sh603908,да╦ъ╣я,2017-08-16,40.5,41.55,40.5,41.18,40.65,480200.0,19768570.0,687294200.0,2746294200.0
sh603908,да╦ъ╣я,2017-08-17,41.23,42.54,40.95,42.29,41.18,698100.0,29140069.0,705820100.0,2820320100.0
sh603908,да╦ъ╣я,2017-08-18,41.88,41.95,41.1,41.33,42.29,508224.0,21077600.0,689797700.0,2756297700.0
sh603908,да╦ъ╣я,2017-08-21,41.49,42.06,41.12,42.02,41.33,480800.0,20087780.0,701313800.0,2802313800.0
sh603908,да╦ъ╣я,2017-08-22,42.03,42.29,41.6,41.78,42.02,354100.0,14846530.0,697308200.0,2786308200.0
sh603908,да╦ъ╣я,2017-08-23,41.44,42.35,41.44,42.18,41.78,576300.0,24225915.0,703984200.0,2812984200.0
sh603908,да╦ъ╣я,2017-08-24,42.0,42.48,41.92,42.17,42.18,586012.0,24711018.0,703817300.0,2812317300.0
sh603908,да╦ъ╣я,2017-08-25,42.09,42.98,41.77,42.84,42.17,612200.0,26095681.0,714999600.0,2856999600.0
sh603908,да╦ъ╣я,2017-08-28,42.68,44.27,42.68,43.84,42.84,997163.0,43638519.0,731689600.0,2923689600.0
sh603908,да╦ъ╣я,2017-08-29,43.93,48.22,43.84,46.91,43.84,3337543.0,156750029.0,782927900.0,3128427900.0
sh603908,да╦ъ╣я,2017-08-30,46.1,46.88,44.7,46.07,46.91,2098364.0,95656674.0,768908300.0,3072408300.0
sh603908,да╦ъ╣я,2017-08-31,45.6,47.0,45.41,46.84,46.07,1290264.0,59875206.0,781759600.0,3123759600.0
sh603908,да╦ъ╣я,2017-09-01,46.69,46.97,45.7,45.86,46.84,932364.0,42962265.0,765403400.0,3058403400.0
sh603908,да╦ъ╣я,2017-09-04,45.67,45.67,45.02,45.16,45.86,570000.0,25817127.0,753720400.0,3011720400.0
sh603908,да╦ъ╣я,2017-09-05,45.16,45.88,45.0,45.31,45.16,385100.0,17515519.0,756223900.0,3021723900.0
sh603908,да╦ъ╣я,2017-09-06,45.3,45.51,45.02,45.38,45.31,398386.0,18043013.0,757392200.0,3026392200.0
sh603908,да╦ъ╣я,2017-09-07,45.38,46.2,44.88,44.99,45.38,552700.0,25196073.0,750883100.0,3000383100.0
sh603908,да╦ъ╣я,2017-09-08,44.9,45.22,44.08,44.36,44.99,762438.0,33971580.0,740368400.0,2958368400.0
sh603908,да╦ъ╣я,2017-09-11,44.97,45.29,44.35,44.96,44.36,676713.0,30326768.0,750382400.0,2998382400.0
sh603908,да╦ъ╣я,2017-09-12,45.14,45.59,43.0,43.77,44.96,855300.0,38082392.0,730521300.0,2919021300.0
sh603908,да╦ъ╣я,2017-09-13,43.7,44.55,43.54,44.46,43.77,661664.0,29024189.0,742037400.0,2965037400.0
sh603908,да╦ъ╣я,2017-09-14,44.43,44.43,43.71,43.93,44.46,560600.0,24702501.0,733191700.0,2929691700.0
sh603908,да╦ъ╣я,2017-09-15,43.93,44.19,43.48,43.53,43.93,455200.0,19976082.0,726515700.0,2903015700.0
sh603908,да╦ъ╣я,2017-09-18,43.3,43.83,43.28,43.6,43.53,459800.0,20048843.0,727684000.0,2907684000.0
sh603908,да╦ъ╣я,2017-09-19,43.9,44.16,43.48,43.86,43.6,464919.0,20308735.0,732023400.0,2925023400.0
sh603908,да╦ъ╣я,2017-09-20,43.54,44.16,43.5,44.12,43.86,544587.0,23864438.0,736362800.0,2942362800.0
sh603908,да╦ъ╣я,2017-09-21,44.12,44.68,43.88,43.9,44.12,701524.0,31124910.0,732691000.0,2927691000.0
sh603908,да╦ъ╣я,2017-09-22,43.5,44.25,43.05,43.99,43.9,528200.0,23111590.0,734193100.0,2933693100.0
sh603908,да╦ъ╣я,2017-09-25,44.06,44.4,43.53,43.7,43.99,551600.0,24303720.0,729353000.0,2914353000.0
sh603908,да╦ъ╣я,2017-09-26,43.5,43.83,41.73,42.03,43.7,842619.0,35726628.0,701480700.0,2802980700.0
sh603908,да╦ъ╣я,2017-09-27,42.1,42.86,41.82,42.75,42.03,461000.0,19601210.0,713497500.0,2850997500.0
sh603908,да╦ъ╣я,2017-09-28,42.46,42.96,42.29,42.35,42.75,339700.0,14525905.0,706821500.0,2824321500.0
sh603908,да╦ъ╣я,2017-09-29,42.68,42.9,42.43,42.77,42.35,299400.0,12798405.0,713831300.0,2852331300.0
sh603908,да╦ъ╣я,2017-10-09,43.8,43.8,43.14,43.38,42.77,243500.0,10562066.0,724012200.0,2893012200.0
sh603908,да╦ъ╣я,2017-10-10,43.46,44.15,43.19,44.07,43.38,522100.0,22833653.0,735528300.0,2939028300.0
sh603908,да╦ъ╣я,2017-10-11,44.05,44.23,43.71,43.8,44.07,518300.0,22783627.0,731022000.0,2921022000.0
sh603908,да╦ъ╣я,2017-10-12,44.0,44.05,43.56,43.97,43.8,402387.0,17641466.0,733859300.0,2932359300.0
sh603908,да╦ъ╣я,2017-10-13,44.1,45.1,43.8,44.76,43.97,904887.0,40387849.0,747044400.0,2985044400.0
sh603908,да╦ъ╣я,2017-10-16,44.8,44.96,43.01,43.12,44.76,799100.0,34926323.0,719672800.0,2875672800.0
sh603908,да╦ъ╣я,2017-10-17,42.81,44.48,42.81,44.19,43.12,715400.0,31457439.0,737531100.0,2947031100.0
sh603908,да╦ъ╣я,2017-10-18,44.0,44.48,43.14,43.41,44.19,491300.0,21602126.0,724512900.0,2895012900.0
sh603908,да╦ъ╣я,2017-10-19,43.33,43.75,42.66,42.73,43.41,416500.0,17926692.0,713163700.0,2849663700.0
sh603908,да╦ъ╣я,2017-10-20,42.74,43.77,42.44,43.63,42.73,307800.0,13324581.0,728184700.0,2909684700.0
sh603908,да╦ъ╣я,2017-10-23,43.62,44.38,43.4,44.06,43.63,503000.0,22147210.0,735361400.0,2938361400.0
sh603908,да╦ъ╣я,2017-10-24,44.06,44.29,43.16,43.6,44.06,467024.0,20327754.0,727684000.0,2907684000.0
sh603908,да╦ъ╣я,2017-10-25,43.99,45.39,43.3,45.3,43.6,1461524.0,65443819.0,756057000.0,3021057000.0
sh603908,да╦ъ╣я,2017-10-26,45.0,45.5,44.7,45.42,45.3,901400.0,40590083.0,758059800.0,3029059800.0
sh603908,да╦ъ╣я,2017-10-27,45.4,45.76,44.78,45.04,45.42,697300.0,31450115.0,751717600.0,3003717600.0
sh603908,да╦ъ╣я,2017-10-30,44.67,44.8,42.53,43.43,45.04,829600.0,36110692.0,724846700.0,2896346700.0
sh603908,да╦ъ╣я,2017-10-31,43.23,43.73,42.69,43.67,43.43,701449.0,30246195.0,728852300.0,2912352300.0
sh603908,да╦ъ╣я,2017-11-01,43.5,44.6,43.42,44.56,43.67,890724.0,39259957.0,743706400.0,2971706400.0
sh603908,да╦ъ╣я,2017-11-02,44.56,45.75,43.23,43.53,44.56,1031000.0,45424597.0,726515700.0,2903015700.0
sh603908,да╦ъ╣я,2017-11-03,43.4,43.4,41.89,42.24,43.53,878200.0,37514191.0,704985600.0,2816985600.0
sh603908,да╦ъ╣я,2017-11-06,42.8,43.07,42.25,42.76,42.24,436493.0,18659223.0,713664400.0,2851664400.0
sh603908,да╦ъ╣я,2017-11-07,42.56,42.88,42.27,42.86,42.76,454293.0,19334233.0,715333400.0,2858333400.0
sh603908,да╦ъ╣я,2017-11-08,42.86,43.37,42.43,42.91,42.86,556593.0,23949635.0,716167900.0,2861667900.0
sh603908,да╦ъ╣я,2017-11-09,42.99,43.18,42.61,43.07,42.91,434900.0,18658889.0,718838300.0,2872338300.0
sh603908,да╦ъ╣я,2017-11-10,42.94,43.99,42.94,43.77,43.07,751287.0,32754343.0,730521300.0,2919021300.0
sh603908,да╦ъ╣я,2017-11-13,43.96,44.63,43.48,44.52,43.77,951193.0,42030002.0,743038800.0,2969038800.0
sh603908,да╦ъ╣я,2017-11-14,44.61,44.89,43.82,44.11,44.52,969100.0,42950147.0,736195900.0,2941695900.0
sh603908,да╦ъ╣я,2017-11-15,43.95,45.28,43.6,45.17,44.11,1482600.0,66402542.0,753887300.0,3012387300.0
sh603908,да╦ъ╣я,2017-11-16,44.99,45.48,43.8,44.03,45.17,1178600.0,52708822.0,734860700.0,2936360700.0
sh603908,да╦ъ╣я,2017-11-17,43.23,43.94,40.0,40.09,44.03,1244800.0,52012325.0,669102100.0,2673602100.0
sh603908,да╦ъ╣я,2017-11-20,39.99,40.6,38.56,40.43,40.09,498162.0,19941573.0,674776700.0,2696276700.0
sh603908,да╦ъ╣я,2017-11-21,40.03,40.59,39.11,39.66,40.43,622299.0,24714722.0,661925400.0,2644925400.0
sh603908,да╦ъ╣я,2017-11-22,39.35,39.97,38.83,39.11,39.66,478100.0,18791532.0,652745900.0,2608245900.0
sh603908,да╦ъ╣я,2017-11-23,39.0,39.26,38.18,38.23,39.11,471400.0,18237406.0,638058700.0,2549558700.0
sh603908,да╦ъ╣я,2017-11-24,38.15,38.65,38.11,38.26,38.23,185500.0,7132805.0,638559400.0,2551559400.0
sh603908,да╦ъ╣я,2017-11-27,38.31,38.54,36.75,36.9,38.26,485851.0,18219657.0,615861000.0,2460861000.0
sh603908,да╦ъ╣я,2017-11-28,37.43,37.5,36.91,37.41,36.9,294751.0,10970521.0,624372900.0,2494872900.0
sh603908,да╦ъ╣я,2017-11-29,37.4,37.48,36.48,37.21,37.41,370163.0,13715678.0,621034900.0,2481534900.0
sh603908,да╦ъ╣я,2017-11-30,37.21,38.52,37.18,37.99,37.21,388351.0,14736903.0,634053100.0,2533553100.0
sh603908,да╦ъ╣я,2017-12-01,37.59,38.11,37.35,37.93,37.99,277600.0,10486724.0,633051700.0,2529551700.0
sh603908,да╦ъ╣я,2017-12-04,37.8,37.88,35.9,36.08,37.93,513751.0,18814033.0,602175200.0,2406175200.0
sh603908,да╦ъ╣я,2017-12-05,36.08,36.42,34.4,34.58,36.08,406800.0,14396130.0,577140200.0,2306140200.0
sh603908,да╦ъ╣я,2017-12-06,34.69,35.2,34.21,35.18,34.58,299000.0,10405768.0,587154200.0,2346154200.0
sh603908,да╦ъ╣я,2017-12-07,35.2,35.25,34.84,34.94,35.18,184300.0,6457726.0,583148600.0,2330148600.0
sh603908,да╦ъ╣я,2017-12-08,34.68,35.86,34.68,35.53,34.94,235500.0,8363530.0,592995700.0,2369495700.0
sh603908,да╦ъ╣я,2017-12-11,35.52,35.74,35.38,35.72,35.53,272300.0,9673900.0,596166800.0,2382166800.0
sh603908,да╦ъ╣я,2017-12-12,35.7,35.7,34.21,34.85,35.72,212500.0,7462684.0,581646500.0,2324146500.0
sh603908,да╦ъ╣я,2017-12-13,34.81,35.63,34.8,35.43,34.85,165800.0,5847041.0,591326700.0,2362826700.0
sh603908,да╦ъ╣я,2017-12-14,35.43,35.58,35.24,35.49,35.43,154600.0,5468630.0,592328100.0,2366828100.0
sh603908,да╦ъ╣я,2017-12-15,35.4,35.55,34.97,35.48,35.49,171000.0,6037430.0,592161200.0,2366161200.0
sh603908,да╦ъ╣я,2017-12-18,35.5,35.73,35.04,35.26,35.48,188200.0,6639519.0,588489400.0,2351489400.0
sh603908,да╦ъ╣я,2017-12-19,35.05,35.67,35.01,35.66,35.26,283800.0,10079088.0,595165400.0,2378165400.0
sh603908,да╦ъ╣я,2017-12-20,35.66,35.68,35.04,35.07,35.66,177100.0,6246075.0,585318300.0,2338818300.0
sh603908,да╦ъ╣я,2017-12-21,34.9,35.19,34.14,34.9,35.07,180700.0,6286100.0,582481000.0,2327481000.0
sh603908,да╦ъ╣я,2017-12-22,34.9,35.12,34.66,34.83,34.9,156100.0,5443396.0,581312700.0,2322812700.0
sh603908,да╦ъ╣я,2017-12-25,34.54,34.56,33.67,33.87,34.83,247199.0,8395150.0,565290300.0,2258790300.0
sh603908,да╦ъ╣я,2017-12-26,33.72,35.2,33.24,34.75,33.87,372099.0,12863558.0,579977500.0,2317477500.0
sh603908,да╦ъ╣я,2017-12-27,34.71,35.08,34.2,35.02,34.75,334701.0,11654269.0,584483800.0,2335483800.0
sh603908,да╦ъ╣я,2017-12-28,35.05,37.34,34.71,36.86,35.02,1031401.0,37380533.0,615193400.0,2458193400.0
sh603908,да╦ъ╣я,2017-12-29,36.06,36.42,35.61,36.0,36.86,548900.0,19749562.0,600840000.0,2400840000.0
