Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sh688058,N±¦À¼µÂ,2019-11-01,99.0,118.95,96.75,100.2,79.3,6794764.0,700801188.0,911489340.0,4008000000.0
sh688058,±¦À¼µÂ,2019-11-04,98.95,100.8,93.2,93.7,100.2,3818383.0,365652465.0,852360790.0,3748000000.0
sh688058,±¦À¼µÂ,2019-11-05,91.0,91.3,84.62,90.0,93.7,3898930.0,342751449.0,818703000.0,3600000000.0
sh688058,±¦À¼µÂ,2019-11-06,88.15,89.8,86.55,87.7,90.0,1759660.0,154998681.0,797780590.0,3508000000.0
sh688058,±¦À¼µÂ,2019-11-07,87.26,93.88,87.26,90.18,87.7,2513696.0,228295158.0,820340406.0,3607200000.0
sh688058,±¦À¼µÂ,2019-11-08,89.6,91.47,87.08,87.15,90.18,1836411.0,162845970.0,792777405.0,3486000000.0
sh688058,±¦À¼µÂ,2019-11-11,85.8,85.8,80.5,80.5,87.15,1565612.0,129884464.0,732284350.0,3220000000.0
sh688058,±¦À¼µÂ,2019-11-12,80.79,82.49,79.35,79.93,80.5,1017884.0,82175971.0,727099231.0,3197200000.0
sh688058,±¦À¼µÂ,2019-11-13,80.0,81.69,79.38,80.93,79.93,785069.0,63321477.0,736195931.0,3237200000.0
sh688058,±¦À¼µÂ,2019-11-14,81.2,87.48,80.84,85.37,80.93,2132334.0,182118997.0,776585279.0,3414800000.0
sh688058,±¦À¼µÂ,2019-11-15,85.01,88.42,83.54,86.63,85.37,1631556.0,140837455.0,788047121.0,3465200000.0
sh688058,±¦À¼µÂ,2019-11-18,87.16,89.82,86.17,86.4,86.63,1222710.0,107357403.0,785954880.0,3456000000.0
sh688058,±¦À¼µÂ,2019-11-19,86.0,89.38,86.0,89.0,86.4,985425.0,86529966.0,809606300.0,3560000000.0
sh688058,±¦À¼µÂ,2019-11-20,88.88,89.5,86.68,87.28,89.0,863385.0,75982743.0,793959976.0,3491200000.0
sh688058,±¦À¼µÂ,2019-11-21,87.3,87.3,85.51,86.11,87.28,686657.0,59249507.0,783316837.0,3444400000.0
sh688058,±¦À¼µÂ,2019-11-22,86.0,87.11,81.0,82.96,86.11,691142.0,58212787.0,754662232.0,3318400000.0
sh688058,±¦À¼µÂ,2019-11-25,82.39,83.36,81.4,82.54,82.96,479574.0,39390019.0,750841618.0,3301600000.0
sh688058,±¦À¼µÂ,2019-11-26,82.54,89.4,82.54,85.8,82.54,1010812.0,87817616.0,780496860.0,3432000000.0
sh688058,±¦À¼µÂ,2019-11-27,85.8,93.5,84.11,92.0,85.8,1804589.0,161056648.0,836896400.0,3680000000.0
sh688058,±¦À¼µÂ,2019-11-28,91.6,108.5,91.6,99.62,92.0,3039917.0,307804146.0,906213254.0,3984800000.0
sh688058,±¦À¼µÂ,2019-11-29,98.0,99.98,96.66,99.0,99.62,1341332.0,131995318.0,900573300.0,3960000000.0
sh688058,±¦À¼µÂ,2019-12-02,100.23,102.5,96.69,101.58,99.0,1443385.0,143804043.0,924042786.0,4063200000.0
sh688058,±¦À¼µÂ,2019-12-03,101.01,101.05,96.03,99.0,101.58,1283494.0,126468454.0,900573300.0,3960000000.0
sh688058,±¦À¼µÂ,2019-12-04,98.47,98.5,93.01,95.4,99.0,1250502.0,118803724.0,867825180.0,3816000000.0
sh688058,±¦À¼µÂ,2019-12-05,93.9,96.68,93.72,95.06,95.4,794650.0,75791848.0,864732302.0,3802400000.0
sh688058,±¦À¼µÂ,2019-12-06,94.6,95.82,91.22,92.0,95.06,1172889.0,109410079.0,836896400.0,3680000000.0
sh688058,±¦À¼µÂ,2019-12-09,92.98,97.96,91.5,97.3,92.0,1225404.0,116410084.0,885108910.0,3892000000.0
sh688058,±¦À¼µÂ,2019-12-10,97.01,103.5,96.66,100.14,97.3,2010849.0,200862397.0,910943538.0,4005600000.0
sh688058,±¦À¼µÂ,2019-12-11,98.48,103.06,96.52,103.0,100.14,1534579.0,153281608.0,936960100.0,4120000000.0
sh688058,±¦À¼µÂ,2019-12-12,107.0,109.63,99.0,99.0,103.0,1188820.0,123759705.0,900573300.0,3960000000.0
sh688058,±¦À¼µÂ,2019-12-13,98.55,100.48,96.5,99.3,99.0,840106.0,82624061.0,903302310.0,3972000000.0
sh688058,±¦À¼µÂ,2019-12-16,99.0,102.77,98.5,101.95,99.3,963330.0,96983696.0,927408565.0,4078000000.0
sh688058,±¦À¼µÂ,2019-12-17,101.95,103.95,99.8,101.8,101.95,1050151.0,106654231.0,926044060.0,4072000000.0
sh688058,±¦À¼µÂ,2019-12-18,104.0,116.67,103.35,111.99,101.8,1923770.0,210598838.0,1018739433.0,4479600000.0
sh688058,±¦À¼µÂ,2019-12-19,112.0,112.81,106.2,108.89,111.99,992174.0,107825838.0,990539663.0,4355600000.0
sh688058,±¦À¼µÂ,2019-12-20,107.6,116.0,107.0,112.54,108.89,1306421.0,145824656.0,1023742618.0,4501600000.0
sh688058,±¦À¼µÂ,2019-12-23,110.03,111.54,99.77,99.77,112.54,1523209.0,158591792.0,907577759.0,3990800000.0
sh688058,±¦À¼µÂ,2019-12-24,100.1,102.36,100.1,101.85,99.77,723848.0,73299552.0,926498895.0,4074000000.0
sh688058,±¦À¼µÂ,2019-12-25,102.35,104.85,101.33,102.32,101.85,674593.0,69544798.0,930774344.0,4092800000.0
sh688058,±¦À¼µÂ,2019-12-26,101.8,103.96,99.5,101.45,102.32,591652.0,60095943.0,922860215.0,4058000000.0
sh688058,±¦À¼µÂ,2019-12-27,101.45,103.8,98.83,98.93,101.45,727903.0,73853264.0,899936531.0,3957200000.0
sh688058,±¦À¼µÂ,2019-12-30,96.56,99.3,93.5,98.5,98.93,971015.0,93621396.0,896024950.0,3940000000.0
sh688058,±¦À¼µÂ,2019-12-31,98.7,100.05,96.21,99.16,98.5,488629.0,48074665.0,902028772.0,3966400000.0
sh688058,±¦À¼µÂ,2020-01-02,99.16,101.66,99.0,100.19,99.16,441200.0,44321856.0,911398373.0,4007600000.0
sh688058,±¦À¼µÂ,2020-01-03,100.44,103.45,99.75,99.9,100.19,615873.0,62623380.0,908760330.0,3996000000.0
sh688058,±¦À¼µÂ,2020-01-06,99.0,99.49,96.61,96.62,99.9,928349.0,90996471.0,878923154.0,3864800000.0
sh688058,±¦À¼µÂ,2020-01-07,97.97,104.5,96.37,104.3,96.62,1398261.0,141315343.0,948785810.0,4172000000.0
sh688058,±¦À¼µÂ,2020-01-08,103.0,103.0,100.12,101.5,104.3,701603.0,71066409.0,923315050.0,4060000000.0
sh688058,±¦À¼µÂ,2020-01-09,101.89,121.18,101.87,114.0,101.5,2130098.0,237479874.0,1037023800.0,4560000000.0
sh688058,±¦À¼µÂ,2020-01-10,112.0,113.64,108.06,110.35,114.0,1134126.0,125261383.0,1003820845.0,4414000000.0
sh688058,±¦À¼µÂ,2020-01-13,110.9,115.47,109.2,113.0,110.35,904939.0,102132605.0,1027927100.0,4520000000.0
