Êý¾ÝÓÉÐÏ²»ÐÐÕûÀí£¬¶ÔÊý¾Ý×Ö¶ÎÓÐÒÉÎÊµÄ£¬¿ÉÒÔÖ±½ÓÎ¢ÐÅË½ÐÅÐÏ²»ÐÐ£¬Î¢ÐÅºÅ£ºxbx9585
¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,Ç°ÊÕÅÌ¼Û,³É½»Á¿,³É½»¶î,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ
sh688002,Nî£´´,2019-07-22,59.1,60.28,30.0,50.2,20.0,41500370.0,1895110931.0,2588739051.4,22339000000.0
sh688002,î£´´Î¢ÄÉ,2019-07-23,40.16,47.5,40.01,43.89,50.2,16246441.0,721188128.0,2263341772.23,19531050000.0
sh688002,î£´´Î¢ÄÉ,2019-07-24,43.9,46.97,43.9,46.72,43.89,15037043.0,688141059.0,2409280647.04,20790400000.0
sh688002,î£´´Î¢ÄÉ,2019-07-25,48.0,51.32,47.62,49.07,46.72,19287488.0,951617782.0,2530466638.49,21836150000.0
sh688002,î£´´Î¢ÄÉ,2019-07-26,48.2,48.2,45.05,45.23,49.07,12340658.0,574374970.0,2332443571.61,20127350000.0
sh688002,î£´´Î¢ÄÉ,2019-07-29,45.97,50.2,45.78,50.2,45.23,15455151.0,746167792.0,2588739051.4,22339000000.0
sh688002,î£´´Î¢ÄÉ,2019-07-30,50.7,51.75,48.66,50.41,50.2,17942122.0,906197383.0,2599568437.87,22432450000.0
sh688002,î£´´Î¢ÄÉ,2019-07-31,50.8,52.88,49.82,51.93,50.41,15872475.0,818352969.0,2677952568.51,23108850000.0
sh688002,î£´´Î¢ÄÉ,2019-08-01,52.5,57.7,52.03,57.6,51.93,22384236.0,1232565026.0,2970346003.2,25632000000.0
sh688002,î£´´Î¢ÄÉ,2019-08-02,62.0,69.12,60.88,69.12,57.6,29420620.0,1954908774.0,3564415203.84,30758400000.0
sh688002,î£´´Î¢ÄÉ,2019-08-05,73.0,75.25,67.5,72.15,69.12,27739479.0,1998096563.0,3720667780.05,32106750000.0
sh688002,î£´´Î¢ÄÉ,2019-08-06,68.0,74.56,59.77,62.98,72.15,28111063.0,1963118235.0,3247784570.86,28026100000.0
sh688002,î£´´Î¢ÄÉ,2019-08-07,65.0,66.0,60.8,65.5,62.98,16748959.0,1066546176.0,3377737208.5,29147500000.0
sh688002,î£´´Î¢ÄÉ,2019-08-08,66.0,70.5,63.18,63.5,65.5,18205137.0,1227321315.0,3274600194.5,28257500000.0
sh688002,î£´´Î¢ÄÉ,2019-08-09,63.77,64.0,58.88,59.51,63.5,14516814.0,886536100.0,3068841851.57,26481950000.0
sh688002,î£´´Î¢ÄÉ,2019-08-12,59.5,60.02,53.98,56.5,59.51,12398359.0,706486280.0,2913620645.5,25142500000.0
sh688002,î£´´Î¢ÄÉ,2019-08-13,56.0,58.5,55.3,58.46,56.5,11565889.0,659305106.0,3014694919.22,26014700000.0
sh688002,î£´´Î¢ÄÉ,2019-08-14,59.88,60.18,58.01,58.59,58.46,10698291.0,634134651.0,3021398825.13,26072550000.0
sh688002,î£´´Î¢ÄÉ,2019-08-15,56.4,59.61,56.02,59.07,58.59,8695849.0,505322795.0,3046151708.49,26286150000.0
sh688002,î£´´Î¢ÄÉ,2019-08-16,59.58,60.22,58.06,58.84,59.07,9320979.0,553447439.0,3034290951.88,26183800000.0
sh688002,î£´´Î¢ÄÉ,2019-08-19,58.94,60.13,57.01,59.7,58.84,10011671.0,586982921.0,3078639867.9,26566500000.0
sh688002,î£´´Î¢ÄÉ,2019-08-20,59.23,59.66,57.75,57.77,59.7,7203429.0,422862281.0,2979112649.39,25707650000.0
sh688002,î£´´Î¢ÄÉ,2019-08-21,57.36,57.55,52.0,52.27,57.77,12240644.0,663997395.0,2695485860.89,23260150000.0
sh688002,î£´´Î¢ÄÉ,2019-08-22,52.27,53.16,50.35,51.15,52.27,6606231.0,341418756.0,2637729133.05,22761750000.0
sh688002,î£´´Î¢ÄÉ,2019-08-23,51.43,51.88,45.56,47.76,51.15,10476325.0,512978690.0,2462911894.32,21253200000.0
sh688002,î£´´Î¢ÄÉ,2019-08-26,47.15,49.0,47.15,48.46,47.76,5737876.0,276448607.0,2499009849.22,21564700000.0
sh688002,î£´´Î¢ÄÉ,2019-08-27,48.77,49.24,47.4,48.95,48.46,5319330.0,257608737.0,2524278417.65,21782750000.0
sh688002,î£´´Î¢ÄÉ,2019-08-28,48.68,49.6,47.37,47.45,48.95,5837428.0,282859791.0,2446925657.15,21115250000.0
sh688002,î£´´Î¢ÄÉ,2019-08-29,47.11,48.56,45.28,48.11,47.45,7592065.0,355613821.0,2480960871.77,21408950000.0
sh688002,î£´´Î¢ÄÉ,2019-08-30,48.32,49.7,47.65,48.69,48.11,7600253.0,370959918.0,2510870605.83,21667050000.0
sh688002,î£´´Î¢ÄÉ,2019-09-02,49.55,49.88,48.5,49.43,48.69,5466231.0,269815233.0,2549031301.01,21996350000.0
sh688002,î£´´Î¢ÄÉ,2019-09-03,49.21,54.62,48.7,53.38,49.43,11166886.0,583945313.0,2752726903.66,23754100000.0
sh688002,î£´´Î¢ÄÉ,2019-09-04,53.3,55.2,51.71,52.12,53.38,8590130.0,459446279.0,2687750584.84,23193400000.0
sh688002,î£´´Î¢ÄÉ,2019-09-05,53.05,54.2,52.38,53.54,52.12,7811049.0,417481350.0,2760977864.78,23825300000.0
sh688002,î£´´Î¢ÄÉ,2019-09-06,52.9,53.78,50.53,50.69,53.54,7172819.0,373271123.0,2614007619.83,22557050000.0
sh688002,î£´´Î¢ÄÉ,2019-09-09,51.44,51.75,50.33,51.22,50.69,4694309.0,239368054.0,2641338928.54,22792900000.0
sh688002,î£´´Î¢ÄÉ,2019-09-10,51.21,52.9,51.1,51.89,51.22,5291779.0,275350066.0,2675889828.23,23091050000.0
sh688002,î£´´Î¢ÄÉ,2019-09-11,51.5,52.67,51.01,52.25,51.89,4934111.0,256880946.0,2694454490.75,23251250000.0
sh688002,î£´´Î¢ÄÉ,2019-09-12,52.2,52.38,49.36,50.01,52.25,6389002.0,321539533.0,2578941035.07,22254450000.0
sh688002,î£´´Î¢ÄÉ,2019-09-16,50.05,50.55,49.45,49.88,50.01,3001088.0,149711132.0,2572237129.16,22196600000.0
sh688002,î£´´Î¢ÄÉ,2019-09-17,49.52,50.07,48.01,48.09,49.88,3152363.0,154215194.0,2479929501.63,21400050000.0
