数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx9585
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sz300740,N御家汇,2018-02-08,25.48,30.57,25.48,30.57,21.23,34383.0,1048291.0,1222800000.0,4891200000.0
sz300740,御家汇,2018-02-09,33.63,33.63,33.63,33.63,30.57,18246.0,613612.0,1345200000.0,5380800000.0
sz300740,御家汇,2018-02-12,36.99,36.99,36.99,36.99,33.63,24213.0,895638.0,1479600000.0,5918400000.0
sz300740,御家汇,2018-02-13,40.69,40.69,40.69,40.69,36.99,129293.0,5260932.0,1627600000.0,6510400000.0
sz300740,御家汇,2018-02-14,43.0,44.76,41.5,44.76,40.69,8348087.0,364836631.0,1790400000.0,7161600000.0
sz300740,御家汇,2018-02-22,48.98,48.98,42.19,43.2,44.76,18732847.0,834450391.0,1728000000.0,6912000000.0
sz300740,御家汇,2018-02-23,43.28,47.52,43.28,46.92,43.2,22634563.0,1033500170.0,1876800000.0,7507200000.0
sz300740,御家汇,2018-02-26,47.4,50.0,46.17,48.1,46.92,21049879.0,1014678239.0,1924000000.0,7696000000.0
sz300740,御家汇,2018-02-27,46.52,48.09,45.93,46.84,48.1,13956474.0,656154657.0,1873600000.0,7494400000.0
sz300740,御家汇,2018-02-28,44.8,44.8,42.16,42.16,46.84,12288626.0,527386332.0,1686400000.0,6745600000.0
sz300740,御家汇,2018-03-01,41.2,43.98,41.12,42.71,42.16,9971814.0,425692583.0,1708400000.0,6833600000.0
sz300740,御家汇,2018-03-02,41.99,43.69,41.5,41.58,42.71,7979605.0,337343698.0,1663200000.0,6652800000.0
sz300740,御家汇,2018-03-05,42.27,45.74,42.24,45.74,41.58,9193824.0,401730794.0,1829600000.0,7318400000.0
sz300740,御家汇,2018-03-06,47.51,50.31,45.74,47.39,45.74,19817224.0,946349431.0,1895600000.0,7582400000.0
