数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx9585
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值
sz300352,N北信源,2012-09-12,33.0,33.58,31.3,31.96,25.0,12493435.0,404006180.3,533732000.0,2131732000.0
sz300352,北信源,2012-09-13,31.18,32.0,29.52,29.61,31.96,7579989.0,232067259.4,494487000.0,1974987000.0
sz300352,北信源,2012-09-14,29.75,30.5,29.31,29.86,29.61,4535225.0,135870568.9,498662000.0,1991662000.0
sz300352,北信源,2012-09-17,29.19,29.19,28.21,28.38,29.86,3607470.0,103179889.4,473946000.0,1892946000.0
sz300352,北信源,2012-09-18,28.2,28.8,28.11,28.7,28.38,2684700.0,76726633.6,479290000.0,1914290000.0
sz300352,北信源,2012-09-19,28.7,29.09,28.18,28.23,28.7,2966556.0,84813886.1,471441000.0,1882941000.0
sz300352,北信源,2012-09-20,27.65,29.53,27.65,29.22,28.23,5255822.0,150124681.0,487974000.0,1948974000.0
sz300352,北信源,2012-09-21,30.2,30.39,28.99,29.43,29.22,5082314.0,151424908.7,491481000.0,1962981000.0
sz300352,北信源,2012-09-24,28.8,28.95,27.75,28.4,29.43,2783568.0,79048085.3,474280000.0,1894280000.0
sz300352,北信源,2012-09-25,28.0,28.85,27.02,27.06,28.4,3004610.0,83957058.8,451902000.0,1804902000.0
sz300352,北信源,2012-09-26,26.79,27.55,26.41,26.67,27.06,2716230.0,73251657.5,445389000.0,1778889000.0
sz300352,北信源,2012-09-27,26.88,27.36,26.5,27.33,26.67,2648404.0,71704086.4,456411000.0,1822911000.0
sz300352,北信源,2012-09-28,27.05,27.9,26.88,27.34,27.33,2432076.0,66735711.9,456578000.0,1823578000.0
sz300352,北信源,2012-10-08,27.2,27.85,27.01,27.51,27.34,1544153.0,42419501.7,459417000.0,1834917000.0
sz300352,北信源,2012-10-09,27.35,28.49,27.35,28.25,27.51,1867438.0,52211215.7,471775000.0,1884275000.0
sz300352,北信源,2012-10-10,28.1,28.1,27.61,28.0,28.25,2019558.0,56227900.9,467600000.0,1867600000.0
sz300352,北信源,2012-10-11,27.99,28.32,26.91,27.12,28.0,2311049.0,64189637.3,452904000.0,1808904000.0
sz300352,北信源,2012-10-12,27.08,27.4,26.16,26.51,27.12,1580545.0,42175231.9,442717000.0,1768217000.0
sz300352,北信源,2012-10-15,26.25,26.3,25.55,26.02,26.51,1359523.0,35159590.3,434534000.0,1735534000.0
sz300352,北信源,2012-10-16,25.97,26.68,25.8,26.28,26.02,1063975.0,28006587.4,438876000.0,1752876000.0
sz300352,北信源,2012-10-17,26.35,26.72,25.83,26.45,26.28,843491.0,22212312.1,441715000.0,1764215000.0
sz300352,北信源,2012-10-18,26.33,26.9,26.25,26.7,26.45,903566.0,24083481.0,445890000.0,1780890000.0
sz300352,北信源,2012-10-19,26.72,27.78,26.61,27.26,26.7,1462131.0,39839842.0,455242000.0,1818242000.0
sz300352,北信源,2012-10-22,27.28,27.46,26.81,26.87,27.26,1098439.0,29854516.9,448729000.0,1792229000.0
sz300352,北信源,2012-10-23,27.0,27.09,25.99,26.11,26.87,1000528.0,26306926.1,436037000.0,1741537000.0
sz300352,北信源,2012-10-24,25.85,26.7,25.81,26.45,26.11,699157.0,18397262.6,441715000.0,1764215000.0
sz300352,北信源,2012-10-25,26.34,27.38,26.05,27.15,26.45,1342404.0,36234907.8,453405000.0,1810905000.0
sz300352,北信源,2012-10-26,27.0,27.36,26.36,26.75,27.15,641517.0,17232117.8,446725000.0,1784225000.0
sz300352,北信源,2012-10-29,26.8,27.88,26.52,27.7,26.75,1038790.0,28514482.1,462590000.0,1847590000.0
sz300352,北信源,2012-10-30,28.0,28.45,27.41,28.26,27.7,1561588.0,43784133.4,471942000.0,1884942000.0
sz300352,北信源,2012-10-31,27.99,28.35,27.66,28.26,28.26,969177.0,27147295.9,471942000.0,1884942000.0
sz300352,北信源,2012-11-01,28.26,28.31,27.88,27.95,28.26,653090.0,18323102.9,466765000.0,1864265000.0
sz300352,北信源,2012-11-02,27.98,28.18,27.55,27.88,27.95,491070.0,13683016.1,465596000.0,1859596000.0
sz300352,北信源,2012-11-05,27.89,27.93,27.28,27.46,27.88,511440.0,14056704.0,458582000.0,1831582000.0
sz300352,北信源,2012-11-06,27.46,27.46,26.91,27.16,27.46,580917.0,15766817.3,453572000.0,1811572000.0
sz300352,北信源,2012-11-07,27.25,27.75,27.11,27.19,27.16,633631.0,17389710.8,454073000.0,1813573000.0
sz300352,北信源,2012-11-08,27.01,27.11,26.42,26.67,27.19,688614.0,18405678.4,445389000.0,1778889000.0
sz300352,北信源,2012-11-09,26.54,27.0,26.51,26.58,26.67,329566.0,8800562.4,443886000.0,1772886000.0
sz300352,北信源,2012-11-12,26.7,26.98,26.58,26.69,26.58,274185.0,7332821.4,445723000.0,1780223000.0
sz300352,北信源,2012-11-13,26.7,26.7,25.88,26.32,26.69,543227.0,14179836.7,439544000.0,1755544000.0
sz300352,北信源,2012-11-14,26.3,26.94,26.03,26.76,26.32,498650.0,13281175.2,446892000.0,1784892000.0
sz300352,北信源,2012-11-15,26.5,26.75,26.0,26.44,26.76,311141.0,8210973.1,441548000.0,1763548000.0
sz300352,北信源,2012-11-16,26.4,26.65,25.78,26.65,26.44,262771.0,6880824.6,445055000.0,1777555000.0
sz300352,北信源,2012-11-19,26.58,27.1,26.02,27.1,26.65,306754.0,8202576.5,452570000.0,1807570000.0
sz300352,北信源,2012-11-20,27.15,27.47,26.61,26.8,27.1,308206.0,8333031.9,447560000.0,1787560000.0
sz300352,北信源,2012-11-21,26.78,27.22,26.35,27.12,26.8,317776.0,8539797.9,452904000.0,1808904000.0
sz300352,北信源,2012-11-22,27.12,27.12,26.41,26.67,27.12,343882.0,9195504.2,445389000.0,1778889000.0
sz300352,北信源,2012-11-23,26.72,26.8,26.1,26.12,26.67,378811.0,10002774.7,436204000.0,1742204000.0
sz300352,北信源,2012-11-26,26.01,26.23,24.87,24.87,26.12,939204.0,23680036.3,415329000.0,1658829000.0
sz300352,北信源,2012-11-27,24.87,24.98,24.09,24.25,24.87,756247.0,18411966.2,404975000.0,1617475000.0
sz300352,北信源,2012-11-28,24.28,24.5,24.02,24.32,24.25,251536.0,6094452.5,406144000.0,1622144000.0
sz300352,北信源,2012-11-29,24.3,24.39,22.9,22.92,24.32,372340.0,8767389.2,382764000.0,1528764000.0
sz300352,北信源,2012-11-30,22.9,23.65,22.83,23.4,22.92,366517.0,8560690.1,390780000.0,1560780000.0
sz300352,北信源,2012-12-03,23.03,23.65,23.03,23.2,23.4,252308.0,5896807.4,387440000.0,1547440000.0
sz300352,北信源,2012-12-04,23.2,23.7,23.2,23.5,23.2,204352.0,4786836.6,392450000.0,1567450000.0
sz300352,北信源,2012-12-05,23.61,24.63,23.6,24.36,23.5,322596.0,7830472.9,406812000.0,1624812000.0
sz300352,北信源,2012-12-06,24.0,24.6,24.0,24.4,24.36,189797.0,4638490.4,407480000.0,1627480000.0
sz300352,北信源,2012-12-07,24.4,24.86,24.3,24.8,24.4,232049.0,5714650.0,414160000.0,1654160000.0
sz300352,北信源,2012-12-10,24.67,25.53,24.67,25.51,24.8,685532.0,17304304.2,426017000.0,1701517000.0
sz300352,北信源,2012-12-11,25.23,25.88,25.23,25.36,25.51,251889.0,6446659.5,423512000.0,1691512000.0
sz300352,北信源,2012-12-12,25.0,26.49,25.0,25.85,25.36,655959.0,16908723.2,431695000.0,1724195000.0
sz300352,北信源,2012-12-13,25.8,26.29,25.62,26.15,25.85,897087.0,23426563.5,436705000.0,1744205000.0
sz300352,北信源,2012-12-14,26.05,27.05,26.05,26.97,26.15,762923.0,20403482.7,450399000.0,1798899000.0
sz300352,北信源,2012-12-17,26.89,26.99,26.5,26.67,26.97,502863.0,13447315.8,445389000.0,1778889000.0
sz300352,北信源,2012-12-18,26.91,26.91,25.76,25.8,26.67,1146873.0,30007376.5,430860000.0,1720860000.0
